TimeStamp;Hue;Brightness;ExposureTime;ExposureComp;ISO;AWB;FocusDist;Zoom
1278490204393580;168;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278490304364080;170;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278490337688580;169;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278491037498310;170;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278491337513310;169;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278491837285540;170;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278491937256040;171;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278492137296540;171;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278492170627540;170;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278492303820540;170;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278492337146270;172;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278492437119540;169;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278492470450540;169;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278492537107040;171;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278492603745270;171;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278492770449270;174;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278492936983270;172;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278493403526500;171;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278493470169770;172;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278495169715230;170;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278496436032460;170;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278496569333460;172;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278496702629690;170;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278497502408690;176;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278497602383690;177;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278498135572420;177;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278498302196920;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278498668758420;176;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278498702086420;176;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278498735407420;176;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278498768740420;176;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278498935354650;178;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278499335341150;176;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278499435229150;0;0;19990000;-20;100;1;0.8742884;7.757999999999999
1278499868432380;179;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278500101705650;181;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278500601569880;180;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278500701539380;179;100;19990000;-20;100;1;0.8742884;7.757999999999999
1278500734867380;180;100;19990000;-20;100;1;0.8742884;7.757999999999999
