TimeStamp;ExposureTime;ExposureComp;ISO;AWB;FocusDist;Zoom
75702400708273;10002455;-12;242;1;10.344.828;3.886
75702417385273;10002455;-12;242;1;10.344.828;3.886
75702434032273;10002455;-12;242;1;10.344.828;3.886
75702450693273;10002455;-12;242;1;10.344.828;3.886
75702467356273;10002455;-12;242;1;10.344.828;3.886
75702484021273;10002455;-12;242;1;10.344.828;3.886
75702500676273;10002455;-12;242;1;10.344.828;3.886
75702517343273;10002455;-12;242;1;10.344.828;3.886
75702534004273;10002455;-12;242;1;10.344.828;3.886
75702550661273;10002455;-12;242;1;10.344.828;3.886
75702567328273;10002455;-12;242;1;10.344.828;3.886
75702583990273;10002455;-12;242;1;10.344.828;3.886
75702600650273;10002455;-12;242;1;10.344.828;3.886
75702617330273;10002455;-12;242;1;10.344.828;3.886
75702633984273;10002455;-12;242;1;10.344.828;3.886
75702650634273;10002455;-12;242;1;10.344.828;3.886
75702667301273;10002455;-12;242;1;10.344.828;3.886
75702683960273;10002455;-12;242;1;10.344.828;3.886
75702700621273;10002455;-12;242;1;10.344.828;3.886
75702717291273;10002455;-12;242;1;10.344.828;3.886
75702733948273;10002455;-12;242;1;10.344.828;3.886
75702750610273;10002455;-12;242;1;10.344.828;3.886
75702767267273;10002455;-12;242;1;10.344.828;3.886
75702783930273;10002455;-12;242;1;10.344.828;3.886
75702800701273;10002455;-12;242;1;10.344.828;3.886
75702817254273;10002455;-12;242;1;10.344.828;3.886
75702833919273;10002455;-12;242;1;10.344.828;3.886
75702850574273;10002455;-12;242;1;10.344.828;3.886
75702867239273;10002455;-12;242;1;10.344.828;3.886
75702883899273;10002455;-12;242;1;10.344.828;3.886
75702900567273;10002455;-12;242;1;10.344.828;3.886
75702917265273;10002455;-12;242;1;10.344.828;3.886
75702933890273;10002455;-12;242;1;10.344.828;3.886
75702950609273;10002455;-12;242;1;10.344.828;3.886
75702967216273;10002455;-12;242;1;10.344.828;3.886
75702983899273;10002455;-12;242;1;10.344.828;3.886
75703000550273;10002455;-12;242;1;10.344.828;3.886
75703017200273;10002455;-12;242;1;10.344.828;3.886
75703033864273;10002455;-12;242;1;10.344.828;3.886
75703050527273;10002455;-12;242;1;10.344.828;3.886
75703067211273;10002455;-12;242;1;10.344.828;3.886
75703083871273;10002455;-12;242;1;10.344.828;3.886
75703100517273;10002455;-12;242;1;10.344.828;3.886
75703117184273;10002455;-12;242;1;10.344.828;3.886
75703133853273;10002455;-12;242;1;10.344.828;3.886
75703150496273;10002455;-12;242;1;10.344.828;3.886
75703167157273;10002455;-12;242;1;10.344.828;3.886
75703183817273;10002455;-12;242;1;10.344.828;3.886
75703200487273;10002455;-12;242;1;10.344.828;3.886
75703217191273;10002455;-12;242;1;10.344.828;3.886
75703233814273;10002455;-12;242;1;10.344.828;3.886
75703250471273;10002455;-12;242;1;10.344.828;3.886
75703267131273;10002455;-12;242;1;10.344.828;3.886
75703283797273;10002455;-12;242;1;10.344.828;3.886
75703300459273;10002455;-12;242;1;10.344.828;3.886
75703317117273;10002455;-12;242;1;10.344.828;3.886
75703333825273;10002455;-12;242;1;10.344.828;3.886
75703350437273;10002455;-12;242;1;10.344.828;3.886
75703367105273;10002455;-12;242;1;10.344.828;3.886
75703383765273;10002455;-12;242;1;10.344.828;3.886
75703400426273;10002455;-12;242;1;10.344.828;3.886
75703417101273;10002455;-12;242;1;10.344.828;3.886
75703433756273;10002455;-12;242;1;10.344.828;3.886
75703450413273;10002455;-12;242;1;10.344.828;3.886
75703467096273;10002455;-12;242;1;10.344.828;3.886
75703483737273;10002455;-12;242;1;10.344.828;3.886
75703500396273;10002455;-12;242;1;10.344.828;3.886
75703517062273;10002455;-12;242;1;10.344.828;3.886
75703533723273;10002455;-12;242;1;10.344.828;3.886
75703550380273;10002455;-12;242;1;10.344.828;3.886
75703567044273;10002455;-12;242;1;10.344.828;3.886
75703583711273;10002455;-12;242;1;10.344.828;3.886
75703600372273;10002455;-12;242;1;10.344.828;3.886
75703617029273;10002455;-12;242;1;10.344.828;3.886
75703633698273;10002455;-12;242;1;10.344.828;3.886
75703650359273;10002455;-12;242;1;10.344.828;3.886
75703667059273;10002455;-12;242;1;10.344.828;3.886
75703683689273;10002455;-12;242;1;10.344.828;3.886
75703700349273;10002455;-12;242;1;10.344.828;3.886
75703717011273;10002455;-12;242;1;10.344.828;3.886
75703733703273;10002455;-12;242;1;10.344.828;3.886
75703750349273;10002455;-12;242;1;10.344.828;3.886
75703767014273;10002455;-12;242;1;10.344.828;3.886
75703783651273;10002455;-12;242;1;10.344.828;3.886
75703800311273;10002455;-12;242;1;10.344.828;3.886
75703816977273;10002455;-12;242;1;10.344.828;3.886
75703833634273;10002455;-12;242;1;10.344.828;3.886
75703850310273;10002455;-12;242;1;10.344.828;3.886
75703867052273;10002455;-12;242;1;10.344.828;3.886
75703883617273;10002455;-12;242;1;10.344.828;3.886
75703900298273;10002455;-12;242;1;10.344.828;3.886
75703916944273;10002455;-12;242;1;10.344.828;3.886
75703933618273;10002455;-12;242;1;10.344.828;3.886
75703950282273;10002455;-12;242;1;10.344.828;3.886
75703966937273;10002455;-12;242;1;10.344.828;3.886
75703983605273;10002455;-12;242;1;10.344.828;3.886
75704000262273;10002455;-12;242;1;10.344.828;3.886
75704016925273;10002455;-12;242;1;10.344.828;3.886
75704033587273;10002455;-12;242;1;10.344.828;3.886
75704050244273;10002455;-12;242;1;10.344.828;3.886
75704066911273;10002455;-12;242;1;10.344.828;3.886
75704083567273;10002455;-12;242;1;10.344.828;3.886
75704100229273;10002455;-12;242;1;10.344.828;3.886
75704116892273;10002455;-12;242;1;10.344.828;3.886
75704133556273;10002455;-12;242;1;10.344.828;3.886
75704150208273;10002455;-12;242;1;10.344.828;3.886
75704166909273;10002455;-12;242;1;10.344.828;3.886
75704183549273;10002455;-12;242;1;10.344.828;3.886
75704200234273;10002455;-12;242;1;10.344.828;3.886
75704216868273;10002455;-12;242;1;10.344.828;3.886
75704233547273;10002455;-12;242;1;10.344.828;3.886
75704250183273;10002455;-12;242;1;10.344.828;3.886
75704266861273;10002455;-12;242;1;10.344.828;3.886
75704283565273;10002455;-12;242;1;10.344.828;3.886
75704300220273;10002455;-12;242;1;10.344.828;3.886
75704316871273;10002455;-12;242;1;10.344.828;3.886
75704333503273;10002455;-12;242;1;10.344.828;3.886
75704350159273;10002455;-12;242;1;10.344.828;3.886
75704366870273;10002455;-12;242;1;10.344.828;3.886
75704383487273;10002455;-12;242;1;10.344.828;3.886
75704400158273;10002455;-12;242;1;10.344.828;3.886
75704416819273;10002455;-12;242;1;10.344.828;3.886
75704433484273;10002455;-12;242;1;10.344.828;3.886
75704450151273;10002455;-12;242;1;10.344.828;3.886
75704466797273;10002455;-12;242;1;10.344.828;3.886
75704483451273;10002455;-12;242;1;10.344.828;3.886
75704500120273;10002455;-12;242;1;10.344.828;3.886
75704516782273;10002455;-12;242;1;10.344.828;3.886
75704533445273;10002455;-12;242;1;10.344.828;3.886
75704550104273;10002455;-12;242;1;10.344.828;3.886
75704566783273;10002455;-12;242;1;10.344.828;3.886
75704583432273;10002455;-12;242;1;10.344.828;3.886
75704600089273;10002455;-12;242;1;10.344.828;3.886
75704616764273;10002455;-12;242;1;10.344.828;3.886
75704633419273;10002455;-12;242;1;10.344.828;3.886
75704650122273;10002455;-12;242;1;10.344.828;3.886
75704666739273;10002455;-12;242;1;10.344.828;3.886
75704683403273;10002455;-12;242;1;10.344.828;3.886
75704700061273;10002455;-12;242;1;10.344.828;3.886
75704716728273;10002455;-12;242;1;10.344.828;3.886
75704733394273;10002455;-12;242;1;10.344.828;3.886
75704750044273;10002455;-12;242;1;10.344.828;3.886
75704766712273;10002455;-12;242;1;10.344.828;3.886
75704783380273;10002455;-12;242;1;10.344.828;3.886
75704800037273;10002455;-12;242;1;10.344.828;3.886
75704816691273;10002455;-12;242;1;10.344.828;3.886
75704833364273;10002455;-12;242;1;10.344.828;3.886
75704850026273;10002455;-12;242;1;10.344.828;3.886
75704866684273;10002455;-12;242;1;10.344.828;3.886
75704883360273;10002455;-12;242;1;10.344.828;3.886
75704899994273;10002455;-12;242;1;10.344.828;3.886
75704916673273;10002455;-12;242;1;10.344.828;3.886
75704933329273;10002455;-12;242;1;10.344.828;3.886
75704949999273;10002455;-12;242;1;10.344.828;3.886
75704966653273;10002455;-12;242;1;10.344.828;3.886
75704983317273;10002455;-12;242;1;10.344.828;3.886
75704999980273;10002455;-12;242;1;10.344.828;3.886
75705016673273;10002455;-12;242;1;10.344.828;3.886
75705033302273;10002455;-12;242;1;10.344.828;3.886
75705049970273;10002455;-12;242;1;10.344.828;3.886
75705066623273;10002455;-12;242;1;10.344.828;3.886
75705083408273;10002455;-12;242;1;10.344.828;3.886
75705099952273;10002455;-12;242;1;10.344.828;3.886
75705116674273;10002455;-12;242;1;10.344.828;3.886
75705133307273;10002455;-12;242;1;10.344.828;3.886
75705149936273;10002455;-12;242;1;10.344.828;3.886
75705166596273;10002455;-12;242;1;10.344.828;3.886
75705183270273;10002455;-12;242;1;10.344.828;3.886
75705199923273;10002455;-12;242;1;10.344.828;3.886
75705216589273;10002455;-12;242;1;10.344.828;3.886
75705233249273;10002455;-12;242;1;10.344.828;3.886
75705249906273;10002455;-12;242;1;10.344.828;3.886
75705266601273;10002455;-12;242;1;10.344.828;3.886
75705283239273;10002455;-12;242;1;10.344.828;3.886
75705299903273;10002455;-12;242;1;10.344.828;3.886
75705316557273;10002455;-12;242;1;10.344.828;3.886
75705333217273;10002455;-12;242;1;10.344.828;3.886
75705349881273;10002455;-12;242;1;10.344.828;3.886
75705366561273;10002455;-12;242;1;10.344.828;3.886
75705383201273;10002455;-12;242;1;10.344.828;3.886
75705399868273;10002455;-12;242;1;10.344.828;3.886
75705416524273;10002455;-12;242;1;10.344.828;3.886
75705433196273;10002455;-12;242;1;10.344.828;3.886
75705449847273;10002455;-12;242;1;10.344.828;3.886
75705466522273;10002455;-12;242;1;10.344.828;3.886
75705483212273;10002455;-12;242;1;10.344.828;3.886
75705499879273;10002455;-12;242;1;10.344.828;3.886
75705516605273;10002455;-12;242;1;10.344.828;3.886
75705533161273;10002455;-12;242;1;10.344.828;3.886
75705549826273;10002455;-12;242;1;10.344.828;3.886
75705566496273;10002455;-12;242;1;10.344.828;3.886
75705583151273;10002455;-12;242;1;10.344.828;3.886
75705599810273;10002455;-12;242;1;10.344.828;3.886
75705616471273;10002455;-12;242;1;10.344.828;3.886
75705633137273;10002455;-12;242;1;10.344.828;3.886
75705649798273;10002455;-12;242;1;10.344.828;3.886
75705666454273;10002455;-12;242;1;10.344.828;3.886
75705683126273;10002455;-12;242;1;10.344.828;3.886
75705699789273;10002455;-12;242;1;10.344.828;3.886
75705716449273;10002455;-12;242;1;10.344.828;3.886
75705733107273;10002455;-12;242;1;10.344.828;3.886
75705749771273;10002455;-12;242;1;10.344.828;3.886
75705766440273;10002455;-12;242;1;10.344.828;3.886
75705783133273;10002455;-12;242;1;10.344.828;3.886
75705799752273;10002455;-12;242;1;10.344.828;3.886
75705816419273;10002455;-12;242;1;10.344.828;3.886
75705833102273;10002455;-12;242;1;10.344.828;3.886
75705849762273;10002455;-12;242;1;10.344.828;3.886
75705866400273;10002455;-12;242;1;10.344.828;3.886
75705883075273;10002455;-12;242;1;10.344.828;3.886
75705899757273;10002455;-12;242;1;10.344.828;3.886
75705916402273;10002455;-12;242;1;10.344.828;3.886
75705933054273;10002455;-12;242;1;10.344.828;3.886
75705949713273;10002455;-12;242;1;10.344.828;3.886
75705966398273;10002455;-12;242;1;10.344.828;3.886
75705983046273;10002455;-12;242;1;10.344.828;3.886
75705999702273;10002455;-12;242;1;10.344.828;3.886
75706016368273;10002455;-12;242;1;10.344.828;3.886
75706033026273;10002455;-12;242;1;10.344.828;3.886
75706049691273;10002455;-12;242;1;10.344.828;3.886
75706066349273;10002455;-12;242;1;10.344.828;3.886
75706083003273;10002455;-12;242;1;10.344.828;3.886
75706099689273;10002455;-12;242;1;10.344.828;3.886
75706116328273;10002455;-12;242;1;10.344.828;3.886
75706133014273;10002455;-12;242;1;10.344.828;3.886
75706149664273;10002455;-12;242;1;10.344.828;3.886
75706166317273;10002455;-12;242;1;10.344.828;3.886
75706183033273;10002455;-12;242;1;10.344.828;3.886
75706199643273;10002455;-12;242;1;10.344.828;3.886
75706216301273;10002455;-12;242;1;10.344.828;3.886
75706233111273;10002455;-12;242;1;10.344.828;3.886
75706249750273;10002455;-12;242;1;10.344.828;3.886
75706266295273;10002455;-12;242;1;10.344.828;3.886
75706282950273;10002455;-12;242;1;10.344.828;3.886
75706299615273;10002455;-12;242;1;10.344.828;3.886
75706316276273;10002455;-12;242;1;10.344.828;3.886
75706332937273;10002455;-12;242;1;10.344.828;3.886
75706349601273;10002455;-12;242;1;10.344.828;3.886
75706366289273;10002455;-12;242;1;10.344.828;3.886
75706382949273;10002455;-12;242;1;10.344.828;3.886
75706399588273;10002455;-12;242;1;10.344.828;3.886
75706416250273;10002455;-12;242;1;10.344.828;3.886
75706432926273;10002455;-12;242;1;10.344.828;3.886
75706449575273;10002455;-12;242;1;10.344.828;3.886
75706466273273;10002455;-12;242;1;10.344.828;3.886
75706482900273;10002455;-12;242;1;10.344.828;3.886
75706499555273;10002455;-12;242;1;10.344.828;3.886
75706516226273;10002455;-12;242;1;10.344.828;3.886
75706532898273;10002455;-12;242;1;10.344.828;3.886
75706549539273;10002455;-12;242;1;10.344.828;3.886
75706566204273;10002455;-12;242;1;10.344.828;3.886
75706582873273;10002455;-12;242;1;10.344.828;3.886
75706599524273;10002455;-12;242;1;10.344.828;3.886
75706616192273;10002455;-12;242;1;10.344.828;3.886
75706632976273;10002455;-12;242;1;10.344.828;3.886
75706649524273;10002455;-12;242;1;10.344.828;3.886
75706666176273;10002455;-12;242;1;10.344.828;3.886
75706682839273;10002455;-12;242;1;10.344.828;3.886
75706699506273;10002455;-12;242;1;10.344.828;3.886
75706716160273;10002455;-12;242;1;10.344.828;3.886
75706732827273;10002455;-12;242;1;10.344.828;3.886
75706749491273;10002455;-12;242;1;10.344.828;3.886
75706766154273;10002455;-12;242;1;10.344.828;3.886
75706782816273;10002455;-12;242;1;10.344.828;3.886
75706799490273;10002455;-12;242;1;10.344.828;3.886
75706816141273;10002455;-12;242;1;10.344.828;3.886
75706832803273;10002455;-12;242;1;10.344.828;3.886
75706849463273;10002455;-12;242;1;10.344.828;3.886
75706866125273;10002455;-12;242;1;10.344.828;3.886
75706882782273;10002455;-12;242;1;10.344.828;3.886
75706899446273;10002455;-12;242;1;10.344.828;3.886
75706916108273;10002455;-12;242;1;10.344.828;3.886
75706932766273;10002455;-12;242;1;10.344.828;3.886
75706949431273;10002455;-12;242;1;10.344.828;3.886
75706966096273;10002455;-12;242;1;10.344.828;3.886
75706982766273;10002455;-12;242;1;10.344.828;3.886
75706999419273;10002455;-12;242;1;10.344.828;3.886
75707016077273;10002455;-12;242;1;10.344.828;3.886
75707032763273;10002455;-12;242;1;10.344.828;3.886
75707049406273;10002455;-12;242;1;10.344.828;3.886
75707066065273;10002455;-12;242;1;10.344.828;3.886
75707082729273;10002455;-12;242;1;10.344.828;3.886
75707099390273;10002455;-12;242;1;10.344.828;3.886
75707116061273;10002455;-12;242;1;10.344.828;3.886
75707132711273;10002455;-12;242;1;10.344.828;3.886
75707149373273;10002455;-12;242;1;10.344.828;3.886
75707166040273;10002455;-12;242;1;10.344.828;3.886
75707182696273;10002455;-12;242;1;10.344.828;3.886
75707199381273;10002455;-12;242;1;10.344.828;3.886
75707216027273;10002455;-12;242;1;10.344.828;3.886
75707232780273;10002455;-12;242;1;10.344.828;3.886
75707249369273;10002455;-12;242;1;10.344.828;3.886
75707266021273;10002455;-12;242;1;10.344.828;3.886
75707282677273;10002455;-12;242;1;10.344.828;3.886
75707299359273;10002455;-12;242;1;10.344.828;3.886
75707315991273;10002455;-12;242;1;10.344.828;3.886
75707332657273;10002455;-12;242;1;10.344.828;3.886
75707349318273;10002455;-12;242;1;10.344.828;3.886
75707365988273;10002455;-12;242;1;10.344.828;3.886
75707382649273;10002455;-12;242;1;10.344.828;3.886
75707399304273;10002455;-12;242;1;10.344.828;3.886
75707415983273;10002455;-12;242;1;10.344.828;3.886
75707432649273;10002455;-12;242;1;10.344.828;3.886
75707449301273;10002455;-12;242;1;10.344.828;3.886
75707465954273;10002455;-12;242;1;10.344.828;3.886
75707482617273;10002455;-12;242;1;10.344.828;3.886
75707499271273;10002455;-12;242;1;10.344.828;3.886
75707515941273;10002455;-12;242;1;10.344.828;3.886
75707532601273;10002455;-12;242;1;10.344.828;3.886
75707549275273;10002455;-12;242;1;10.344.828;3.886
75707565921273;10002455;-12;242;1;10.344.828;3.886
75707582617273;10002455;-12;242;1;10.344.828;3.886
75707599262273;10002455;-12;242;1;10.344.828;3.886
75707615910273;10002455;-12;242;1;10.344.828;3.886
75707632573273;10002455;-12;242;1;10.344.828;3.886
75707649233273;10002455;-12;242;1;10.344.828;3.886
75707665899273;10002455;-12;242;1;10.344.828;3.886
75707682556273;10002455;-12;242;1;10.344.828;3.886
75707699219273;10002455;-12;242;1;10.344.828;3.886
75707715882273;10002455;-12;242;1;10.344.828;3.886
75707732568273;10002455;-12;242;1;10.344.828;3.886
75707749228273;10002455;-12;242;1;10.344.828;3.886
75707765868273;10002455;-12;242;1;10.344.828;3.886
75707782530273;10002455;-12;242;1;10.344.828;3.886
75707799228273;10002455;-12;242;1;10.344.828;3.886
75707815857273;10002455;-12;242;1;10.344.828;3.886
75707832516273;10002455;-12;242;1;10.344.828;3.886
75707849281273;10002455;-12;242;1;10.344.828;3.886
75707865840273;10002455;-12;242;1;10.344.828;3.886
75707882500273;10002455;-12;242;1;10.344.828;3.886
75707899165273;10002455;-12;242;1;10.344.828;3.886
75707915823273;10002455;-12;242;1;10.344.828;3.886
75707932491273;10002455;-12;242;1;10.344.828;3.886
75707949161273;10002455;-12;242;1;10.344.828;3.886
75707965821273;10002455;-12;242;1;10.344.828;3.886
75707982472273;10002455;-12;242;1;10.344.828;3.886
75707999138273;10002455;-12;242;1;10.344.828;3.886
75708015797273;10002455;-12;242;1;10.344.828;3.886
75708032462273;10002455;-12;242;1;10.344.828;3.886
75708049122273;10002455;-12;242;1;10.344.828;3.886
75708065786273;10002455;-12;242;1;10.344.828;3.886
75708082469273;10002455;-12;242;1;10.344.828;3.886
75708099106273;10002455;-12;242;1;10.344.828;3.886
75708115778273;10002455;-12;242;1;10.344.828;3.886
75708132429273;10002455;-12;242;1;10.344.828;3.886
75708149111273;10002455;-12;242;1;10.344.828;3.886
75708165757273;10002455;-12;242;1;10.344.828;3.886
75708182432273;10002455;-12;242;1;10.344.828;3.886
75708199115273;10002455;-12;242;1;10.344.828;3.886
75708215743273;10002455;-12;242;1;10.344.828;3.886
75708232408273;10002455;-12;242;1;10.344.828;3.886
75708249064273;10002455;-12;242;1;10.344.828;3.886
75708265726273;10002455;-12;242;1;10.344.828;3.886
75708282417273;10002455;-12;242;1;10.344.828;3.886
75708299056273;10002455;-12;242;1;10.344.828;3.886
75708315777273;10002455;-12;242;1;10.344.828;3.886
75708332376273;10002455;-12;242;1;10.344.828;3.886
75708349041273;10002455;-12;242;1;10.344.828;3.886
75708365698273;10002455;-12;242;1;10.344.828;3.886
75708382379273;10002455;-12;242;1;10.344.828;3.886
75708399024273;10002455;-12;242;1;10.344.828;3.886
75708415710273;10002455;-12;242;1;10.344.828;3.886
75708432342273;10002455;-12;242;1;10.344.828;3.886
75708449008273;10002455;-12;242;1;10.344.828;3.886
75708465670273;10002455;-12;242;1;10.344.828;3.886
75708482333273;10002455;-12;242;1;10.344.828;3.886
75708498994273;10002455;-12;242;1;10.344.828;3.886
75708515655273;10002455;-12;242;1;10.344.828;3.886
75708532317273;10002455;-12;242;1;10.344.828;3.886
75708548996273;10002455;-12;242;1;10.344.828;3.886
75708565642273;10002455;-12;242;1;10.344.828;3.886
75708582308273;10002455;-12;242;1;10.344.828;3.886
75708598966273;10002455;-12;242;1;10.344.828;3.886
75708615650273;10002455;-12;242;1;10.344.828;3.886
75708632292273;10002455;-12;242;1;10.344.828;3.886
75708648960273;10002455;-12;242;1;10.344.828;3.886
75708665739273;10002455;-12;242;1;10.344.828;3.886
75708682273273;10002455;-12;242;1;10.344.828;3.886
75708698938273;10002455;-12;242;1;10.344.828;3.886
75708715608273;10002455;-12;242;1;10.344.828;3.886
75708732264273;10002455;-12;242;1;10.344.828;3.886
75708748925273;10002455;-12;242;1;10.344.828;3.886
75708765587273;10002455;-12;242;1;10.344.828;3.886
75708782264273;10002455;-12;242;1;10.344.828;3.886
75708798912273;10002455;-12;242;1;10.344.828;3.886
75708815586273;10002455;-12;242;1;10.344.828;3.886
75708832233273;10002455;-12;242;1;10.344.828;3.886
75708848897273;10002455;-12;242;1;10.344.828;3.886
75708865600273;10002455;-12;242;1;10.344.828;3.886
75708882220273;10002455;-12;242;1;10.344.828;3.886
75708898882273;10002455;-12;242;1;10.344.828;3.886
75708915545273;10002455;-12;242;1;10.344.828;3.886
75708932209273;10002455;-12;242;1;10.344.828;3.886
75708948876273;10002455;-12;242;1;10.344.828;3.886
75708965527273;10002455;-12;242;1;10.344.828;3.886
75708982189273;10002455;-12;242;1;10.344.828;3.886
75708998856273;10002455;-12;242;1;10.344.828;3.886
75709015517273;10002455;-12;242;1;10.344.828;3.886
75709032199273;10002455;-12;242;1;10.344.828;3.886
75709048841273;10002455;-12;242;1;10.344.828;3.886
75709065519273;10002455;-12;242;1;10.344.828;3.886
75709082175273;10002455;-12;242;1;10.344.828;3.886
75709098825273;10002455;-12;242;1;10.344.828;3.886
75709115488273;10002455;-12;242;1;10.344.828;3.886
75709132153273;10002455;-12;242;1;10.344.828;3.886
75709148817273;10002455;-12;242;1;10.344.828;3.886
75709165472273;10002455;-12;242;1;10.344.828;3.886
75709182140273;10002455;-12;242;1;10.344.828;3.886
75709198800273;10002455;-12;242;1;10.344.828;3.886
75709215462273;10002455;-12;242;1;10.344.828;3.886
75709232122273;10002455;-12;242;1;10.344.828;3.886
75709248782273;10002455;-12;242;1;10.344.828;3.886
75709265450273;10002455;-12;242;1;10.344.828;3.886
75709282106273;10002455;-12;242;1;10.344.828;3.886
75709298774273;10002455;-12;242;1;10.344.828;3.886
75709315432273;10002455;-12;242;1;10.344.828;3.886
75709332099273;10002455;-12;242;1;10.344.828;3.886
75709348755273;10002455;-12;242;1;10.344.828;3.886
75709365417273;10002455;-12;242;1;10.344.828;3.886
75709382093273;10002455;-12;242;1;10.344.828;3.886
75709398743273;10002455;-12;242;1;10.344.828;3.886
75709415404273;10002455;-12;242;1;10.344.828;3.886
75709432068273;10002455;-12;242;1;10.344.828;3.886
75709448729273;10002455;-12;242;1;10.344.828;3.886
75709465405273;10002455;-12;242;1;10.344.828;3.886
75709482047273;10002455;-12;242;1;10.344.828;3.886
75709498711273;10002455;-12;242;1;10.344.828;3.886
75709515373273;10002455;-12;242;1;10.344.828;3.886
75709532054273;10002455;-12;242;1;10.344.828;3.886
75709548709273;10002455;-12;242;1;10.344.828;3.886
75709565373273;10002455;-12;242;1;10.344.828;3.886
75709582056273;10002455;-12;242;1;10.344.828;3.886
75709598710273;10002455;-12;242;1;10.344.828;3.886
75709615348273;10002455;-12;242;1;10.344.828;3.886
