TimeStamp;Hue;Brightness
75704983317273;32;100
75704999980273;32;100
75705016673273;33;100
75705033302273;29;100
75705049970273;32;100
75705066623273;33;100
75705083408273;32;100
75705099952273;31;100
75705116674273;31;100
75705133307273;31;100
75705149936273;32;100
75705166596273;31;100
75705183270273;31;100
75705199923273;32;100
75705216589273;30;100
75705233249273;33;100
75705249906273;33;100
75705266601273;33;100
75705283239273;30;100
75705299903273;32;100
75705316557273;33;100
75705333217273;32;100
75705349881273;33;100
75705366561273;0;0
75705383201273;0;0
75705399868273;0;0
75705416524273;0;0
75705433196273;0;0
75705449847273;0;0
75705466522273;34;100
75705483212273;30;100
75705499879273;32;100
75705516605273;33;100
75705533161273;31;100
75705549826273;32;100
75705566496273;32;100
75705583151273;31;100
75705599810273;31;100
75705616471273;32;100
75705633137273;32;100
75705649798273;32;100
75705666454273;30;100
75705683126273;29;100
75705699789273;31;100
75705716449273;30;100
75705733107273;29;100
75705749771273;31;100
75705766440273;29;100
75705783133273;32;100
75705799752273;33;100
75705816419273;30;100
75705833102273;31;100
75705849762273;31;100
75705866400273;32;100
75705883075273;29;100
75705899757273;33;100
75705916402273;31;100
75705933054273;31;100
75705949713273;31;100
75705966398273;30;100
75705983046273;31;100
75705999702273;31;100
75706016368273;32;100
75706033026273;32;100
75706049691273;33;100
75706066349273;30;100
75706083003273;32;100
75706099689273;33;100
75706116328273;35;100
75706133014273;30;100
75706149664273;29;100
75706166317273;27;100
75706183033273;31;100
75706199643273;27;100
75706216301273;30;100
75706233111273;29;100
75706249750273;28;100
75706266295273;31;100
75706282950273;31;100
75706299615273;31;100
75706316276273;32;100
75706332937273;31;100
75706349601273;31;100
75706366289273;30;100
75706382949273;28;100
75706399588273;30;100
75706416250273;33;100
75706432926273;30;100
75706449575273;30;100
75706466273273;0;0
75706482900273;0;0
75706499555273;0;0
75706516226273;0;0
75706532898273;0;0
75706549539273;0;0
75706566204273;41;100
75706582873273;18;100
75706599524273;21;100
75706616192273;24;100
75706632976273;24;100
75706649524273;22;100
75706666176273;27;100
75706682839273;26;100
75706699506273;26;100
75706716160273;27;100
75706732827273;25;100
75706749491273;26;100
75706766154273;24;100
75706782816273;25;100
75706799490273;23;100
75706816141273;25;100
75706832803273;26;100
75706849463273;27;100
75706866125273;30;100
75706882782273;28;100
75706899446273;26;100
75706916108273;29;100
75706932766273;28;100
75706949431273;33;100
75706966096273;27;100
75706982766273;26;100
75706999419273;29;100
75707016077273;29;100
75707032763273;24;100
75707049406273;28;100
75707066065273;28;100
75707082729273;29;100
75707099390273;34;100
75707116061273;30;100
75707132711273;28;100
75707149373273;31;100
75707166040273;28;100
75707182696273;29;100
75707199381273;30;100
75707216027273;27;100
75707232780273;29;100
75707249369273;29;100
75707266021273;32;100
75707282677273;26;100
75707299359273;25;100
75707315991273;30;100
75707332657273;30;100
75707349318273;24;100
75707365988273;26;100
75707382649273;29;100
75707399304273;29;100
75707415983273;35;100
75707432649273;25;100
75707449301273;25;100
75707465954273;32;100
75707482617273;26;100
75707499271273;30;100
75707515941273;24;100
75707532601273;28;100
75707549275273;25;100
75707565921273;29;100
75707582617273;0;0
75707599262273;0;0
75707615910273;0;0
75707632573273;0;0
75707649233273;0;0
75707665899273;32;100
75707682556273;26;100
75707699219273;30;100
75707715882273;31;100
75707732568273;30;100
75707749228273;35;100
75707765868273;31;100
75707782530273;33;100
75707799228273;32;100
75707815857273;27;100
75707832516273;29;100
75707849281273;29;100
75707865840273;28;100
75707882500273;28;100
75707899165273;25;100
75707915823273;33;100
75707932491273;27;100
75707949161273;35;100
75707965821273;35;100
75707982472273;29;100
75707999138273;31;100
75708015797273;29;100
75708032462273;31;100
75708049122273;28;100
75708065786273;35;100
75708082469273;29;100
75708099106273;30;100
75708115778273;29;100
75708132429273;27;100
75708149111273;32;100
75708165757273;29;100
75708182432273;24;100
75708199115273;33;100
75708215743273;33;100
75708232408273;34;100
75708249064273;38;100
75708265726273;36;100
75708282417273;31;100
75708299056273;28;100
75708315777273;30;100
75708332376273;30;100
75708349041273;30;100
75708365698273;32;100
75708382379273;27;100
75708399024273;24;100
75708415710273;29;100
75708432342273;31;100
75708449008273;25;100
75708465670273;23;100
75708482333273;29;100
75708498994273;30;100
75708515655273;29;100
75708532317273;27;100
75708548996273;28;100
75708565642273;28;100
75708582308273;29;100
75708598966273;29;100
75708615650273;29;100
75708632292273;29;100
75708648960273;33;100
75708665739273;36;100
75708682273273;0;0
75708698938273;0;0
75708715608273;0;0
75708732264273;0;0
75708748925273;0;0
75708765587273;37;100
75708782264273;32;100
75708798912273;31;100
75708815586273;30;100
75708832233273;29;100
75708848897273;33;100
75708865600273;31;100
75708882220273;26;100
75708898882273;29;100
75708915545273;26;100
75708932209273;25;100
75708948876273;32;100
75708965527273;27;100
75708982189273;28;100
75708998856273;26;100
75709015517273;25;100
75709032199273;25;100
75709048841273;28;100
75709065519273;24;100
75709082175273;20;100
75709098825273;19;100
75709115488273;25;100
75709132153273;28;100
75709148817273;24;100
75709165472273;26;100
75709182140273;22;100
75709198800273;23;100
75709215462273;20;100
75709232122273;21;100
75709248782273;28;100
75709265450273;26;100
75709282106273;27;100
75709298774273;24;100
75709315432273;22;100
75709332099273;23;100
75709348755273;24;100
75709365417273;24;100
75709382093273;19;100
75709398743273;26;100
75709415404273;27;100
75709432068273;22;100
75709448729273;24;100
75709465405273;24;100
75709482047273;26;100
75709498711273;25;100
75709515373273;26;100
75709532054273;30;100
75709548709273;27;100
75709565373273;28;100
75709582056273;26;100
75709598710273;26;100
75709615348273;28;100
75709632022273;27;100
75709648674273;24;100
75709665334273;26;100
75709681995273;30;100
75709698654273;26;100
75709715319273;24;100
75709731988273;26;100
75709748641273;20;100
75709765353273;37;100
75709781965273;0;0
75709798635273;0;0
75709815292273;0;0
75709831955273;0;0
75709848648273;0;0
75709865325273;48;100
75709881937273;20;100
75709898598273;18;100
75709915270273;17;100
75709931923273;19;100
75709948624273;21;100
75709965255273;18;100
75709981930273;19;100
75709998584273;18;100
75710015230273;18;100
75710031899273;21;100
75710048557273;20;100
75710065220273;19;100
75710081886273;20;100
75710098545273;17;100
75710115203273;20;100
75710131873273;20;100
75710148530273;21;100
75710165192273;18;100
75710181858273;18;100
75710198518273;17;100
75710215184273;19;100
75710231850273;16;100
75710248505273;17;100
75710265161273;19;100
75710281839273;18;100
75710298490273;20;100
75710315213273;19;100
75710331823273;21;100
75710348475273;20;100
75710365136273;20;100
75710381799273;23;100
75710398460273;19;100
75710415197273;22;100
75710431798273;18;100
75710448447273;20;100
75710465116273;21;100
75710481772273;22;100
75710498434273;22;100
75710515090273;23;100
75710531761273;22;100
75710548423273;24;100
75710565079273;23;100
75710581738273;23;100
75710598405273;22;100
75710615073273;23;100
75710631723273;23;100
75710648413273;22;100
75710665052273;19;100
75710681721273;21;100
75710698378273;22;100
75710715033273;21;100
75710731694273;20;100
75710748396273;17;100
75710765023273;18;100
75710781679273;20;100
75710798345273;21;100
75710815044273;23;100
75710831673273;19;100
75710848328273;20;100
75710864995273;28;100
75710881662273;0;0
75710898319273;0;0
75710914984273;0;0
75710931654273;0;0
75710948305273;0;0
75710965011273;35;100
75710981641273;16;100
75710998292273;19;100
75711014996273;19;100
75711031618273;20;100
75711048277273;21;100
75711064944273;17;100
75711081601273;19;100
75711098260273;22;100
75711115017273;20;100
75711131604273;21;100
75711148252273;19;100
75711164922273;19;100
75711181576273;20;100
75711198242273;23;100
75711214894273;20;100
75711231562273;19;100
75711248224273;17;100
75711264889273;19;100
75711281551273;21;100
75711298224273;19;100
75711314884273;20;100
75711331532273;20;100
75711348196273;23;100
75711364855273;23;100
75711381605273;22;100
75711398187273;24;100
75711414838273;23;100
75711431502273;26;100
75711448163273;22;100
75711464839273;24;100
75711481493273;25;100
75711498152273;30;100
75711514844273;24;100
75711531476273;23;100
75711548139273;27;100
75711564800273;25;100
75711581461273;26;100
75711598124273;26;100
75711614785273;26;100
75711631447273;24;100
75711648108273;24;100
75711664771273;35;100
75711681432273;26;100
75711698093273;25;100
75711714756273;25;100
75711731424273;26;100
75711748104273;26;100
75711764742273;27;100
75711781447273;25;100
75711798064273;23;100
75711814723273;26;100
75711831393273;27;100
75711848054273;28;100
75711864708273;24;100
75711881392273;25;100
75711898039273;25;100
75711914699273;26;100
75711931360273;24;100
75711948028273;26;100
75711964687273;35;100
75711981353273;0;0
75711998008273;0;0
75712014673273;0;0
75712031334273;0;0
75712047993273;0;0
75712064655273;0;0
75712081316273;24;100
75712097981273;25;100
75712114655273;26;100
75712131307273;27;100
75712147975273;28;100
75712164669273;24;100
75712181312273;25;100
75712197956273;24;100
75712214618273;25;100
75712231286273;24;100
75712247945273;25;100
75712264600273;24;100
75712281267273;24;100
75712297928273;23;100
75712314596273;25;100
75712331274273;25;100
75712347912273;26;100
75712364612273;24;100
75712381233273;25;100
75712397899273;25;100
75712414563273;24;100
75712431227273;24;100
75712447887273;25;100
75712464548273;25;100
75712481203273;24;100
75712497876273;24;100
75712514534273;22;100
75712531194273;24;100
75712547855273;25;100
75712564518273;24;100
75712581180273;22;100
75712597860273;22;100
75712614508273;21;100
75712631170273;22;100
75712647850273;20;100
75712664484273;22;100
75712681154273;24;100
75712697826273;25;100
75712714473273;25;100
75712731162273;27;100
75712747799273;29;100
75712764460273;30;100
75712781123273;31;100
75712797779273;31;100
75712814444273;31;100
75712831109273;31;100
75712847767273;34;100
75712864450273;32;100
75712881113273;33;100
75712897780273;32;100
75712914441273;34;100
75712931143273;32;100
75712947745273;32;100
75712964404273;33;100
75712981068273;33;100
75712997730273;32;100
75713014394273;32;100
75713031093273;33;100
75713047719273;33;100
75713064377273;33;100
75713081040273;0;0
75713097700273;0;0
75713114365273;0;0
75713131054273;0;0
75713147737273;0;0
75713164351273;0;0
75713181013273;32;100
75713197673273;32;100
75713214338273;31;100
75713230999273;31;100
75713247660273;33;100
75713264326273;31;100
75713281005273;31;100
75713297647273;32;100
75713314304273;32;100
75713330985273;33;100
75713347635273;33;100
75713364311273;33;100
75713380961273;32;100
75713397611273;33;100
75713414284273;32;100
75713430965273;33;100
75713447606273;33;100
75713464269273;33;100
75713480930273;32;100
75713497641273;32;100
75713514257273;34;100
75713530939273;32;100
75713547637273;32;100
75713564273273;32;100
75713580898273;31;100
75713597577273;32;100
75713614223273;34;100
75713630882273;32;100
75713647546273;34;100
75713664209273;32;100
75713680872273;32;100
75713697530273;33;100
75713714244273;32;100
75713730891273;32;100
75713747515273;32;100
75713764183273;31;100
75713780841273;31;100
75713797517273;32;100
75713814213273;31;100
75713830826273;34;100
75713847501273;33;100
75713864156273;32;100
75713880816273;33;100
75713897498273;33;100
75713914160273;34;100
75713930809273;34;100
75713947462273;34;100
75713964131273;35;100
75713980784273;33;100
75713997448273;33;100
75714014111273;33;100
75714030775273;32;100
75714047473273;32;100
75714064108273;33;100
75714080752273;31;100
75714097439273;32;100
75714114080273;31;100
75714130773273;34;100
75714147441273;31;100
75714164077273;32;100
75714180762273;0;0
75714197421273;0;0
75714214056273;0;0
75714230771273;0;0
75714247389273;0;0
75714264039273;0;0
75714280702273;35;100
75714297373273;36;100
75714314027273;34;100
75714330697273;34;100
75714347392273;36;100
75714364015273;33;100
75714380699273;34;100
75714397381273;34;100
75714414033273;34;100
75714430661273;34;100
75714447320273;34;100
75714464019273;34;100
75714480642273;35;100
75714497312273;35;100
75714513996273;37;100
75714530627273;36;100
75714547301273;35;100
75714563982273;35;100
75714580618273;36;100
75714597282273;34;100
75714613984273;35;100
75714630608273;34;100
75714647279273;36;100
75714663929273;36;100
75714680589273;36;100
75714697254273;36;100
75714713950273;36;100
75714730604273;35;100
75714747243273;35;100
75714763922273;35;100
75714780563273;35;100
75714797226273;34;100
75714813892273;36;100
75714830562273;36;100
75714847210273;34;100
75714863875273;35;100
75714880531273;37;100
75714897193273;38;100
75714913874273;35;100
75714930535273;36;100
75714947224273;35;100
75714963851273;35;100
75714980512273;33;100
75714997175273;35;100
75715013843273;34;100
75715030495273;35;100
75715047159273;35;100
75715063816273;34;100
75715080478273;35;100
75715097164273;35;100
75715113808273;36;100
75715130498273;34;100
75715147159273;34;100
75715163797273;36;100
75715180474273;35;100
75715197111273;34;100
75715213820273;36;100
75715230438273;36;100
75715247152273;35;100
75715263907273;34;100
75715280420273;0;0
75715297118273;0;0
75715313762273;0;0
75715330402273;0;0
75715347074273;0;0
75715363826273;0;0
75715380454273;35;100
75715397069273;35;100
75715413721273;36;100
75715430379273;34;100
75715447042273;35;100
75715463703273;35;100
75715480367273;34;100
75715497039273;34;100
75715513759273;36;100
75715530363273;35;100
75715547047273;35;100
75715563687273;34;100
75715580378273;34;100
75715597018273;35;100
75715613662273;35;100
75715630320273;37;100
75715646986273;38;100
75715663650273;35;100
75715680341273;38;100
75715696972273;36;100
75715713634273;37;100
75715730298273;37;100
75715746962273;37;100
75715763618273;37;100
75715780314273;37;100
75715796935273;36;100
75715813606273;36;100
75715830266273;36;100
75715846926273;36;100
75715863592273;37;100
75715880250273;37;100
75715896915273;36;100
75715913584273;37;100
75715930236273;36;100
75715946898273;36;100
75715963597273;36;100
75715980224273;37;100
75715996892273;35;100
75716013551273;35;100
75716030227273;37;100
75716046872273;38;100
75716063532273;36;100
75716080196273;36;100
75716096853273;37;100
75716113520273;35;100
75716130180273;35;100
75716146844273;37;100
75716163512273;36;100
75716180177273;38;100
75716196827273;37;100
75716213497273;36;100
75716230170273;36;100
75716246819273;36;100
75716263475273;36;100
75716280137273;37;100
75716296811273;38;100
75716313471273;36;100
75716330123273;36;100
75716346790273;35;100
75716363455273;37;100
75716380118273;0;0
75716396827273;0;0
75716413435273;0;0
75716430114273;0;0
75716446767273;0;0
75716463457273;0;0
75716480108273;37;100
75716496755273;37;100
75716513415273;37;100
75716530089273;37;100
75716546732273;34;100
75716563450273;37;100
75716580083273;35;100
75716596737273;35;100
75716613380273;36;100
75716630039273;37;100
75716646720273;35;100
75716663360273;35;100
75716680049273;35;100
75716696690273;35;100
75716713352273;36;100
75716730038273;34;100
75716746677273;36;100
75716780005273;36;100
75716796661273;35;100
75716813323273;34;100
75716846650273;36;100
75716863308273;34;100
75716896634273;35;100
75716913305273;35;100
75716929961273;35;100
75716946615273;35;100
75716963282273;36;100
75716996605273;36;100
75717013283273;35;100
75717046605273;37;100
75717063254273;35;100
75717096573273;37;100
75717113240273;37;100
75717129909273;35;100
75717146570273;35;100
75717163227273;35;100
75717179905273;35;100
75717196550273;36;100
75717213221273;36;100
75717229876273;35;100
75717246538273;36;100
75717279867273;35;100
75717313184273;36;100
75717329844273;35;100
75717346504273;36;100
75717363170273;35;100
75717379832273;36;100
75717396494273;35;100
75717413166273;35;100
75717429820273;36;100
75717446477273;34;100
75717463146273;35;100
75717479802273;21;100
75717496462273;0;0
75717513129273;0;0
75717546451273;0;0
75717563114273;0;0
75717579816273;37;100
75717596450273;38;100
75717613159273;39;100
75717629761273;39;100
75717646423273;39;100
75717663088273;38;100
75717679748273;38;100
75717696410273;38;100
75717713074273;38;100
75717729736273;39;100
75717746395273;39;100
75717763060273;40;100
75717779719273;39;100
75717796393273;38;100
75717813044273;37;100
75717829722273;38;100
75717846375273;39;100
75717863030273;38;100
75717879687273;38;100
75717896358273;39;100
75717913013273;39;100
75717929681273;39;100
75717946340273;38;100
75717963003273;39;100
75717979666273;39;100
75717996326273;38;100
75718012987273;39;100
75718029673273;38;100
75718046315273;38;100
75718062983273;38;100
75718079649273;37;100
75718096300273;38;100
75718112958273;38;100
75718129622273;37;100
75718146279273;38;100
75718162941273;37;100
75718179632273;38;100
75718196270273;36;100
75718212938273;39;100
75718229595273;38;100
75718246263273;37;100
75718262914273;38;100
75718279577273;37;100
75718296240273;38;100
75718312904273;39;100
75718329564273;39;100
75718346244273;39;100
75718362887273;38;100
75718379550273;38;100
75718396213273;38;100
75718412873273;37;100
75718429535273;36;100
75718446198273;38;100
75718462861273;38;100
75718479527273;38;100
75718496183273;38;100
75718512859273;38;100
75718529511273;40;100
75718546188273;40;100
75718562856273;38;100
75718579498273;33;100
75718596158273;0;0
75718612817273;0;0
75718629481273;0;0
75718646143273;0;0
75718662801273;0;0
75718679467273;34;100
75718696128273;39;100
75718712790273;40;100
75718729450273;38;100
75718746114273;38;100
75718762782273;38;100
75718779437273;39;100
75718796102273;40;100
75718812766273;39;100
75718829424273;39;100
75718846089273;38;100
75718862750273;39;100
75718879412273;37;100
75718896067273;39;100
75718912734273;39;100
75718929398273;37;100
75718946062273;39;100
75718962721273;39;100
75718979382273;39;100
75718996043273;39;100
75719012708273;38;100
75719029367273;37;100
75719046037273;38;100
75719062703273;38;100
75719096016273;38;100
75719112686273;39;100
75719129351273;37;100
75719146008273;38;100
75719162664273;38;100
75719179329273;39;100
75719195988273;38;100
75719212650273;38;100
75719229314273;37;100
75719245976273;37;100
75719262636273;39;100
75719279314273;37;100
75719295959273;38;100
75719312623273;37;100
75719329311273;37;100
75719345945273;37;100
75719362607273;38;100
75719379291273;37;100
75719395946273;38;100
75719412601273;39;100
75719429254273;38;100
75719445918273;38;100
75719462582273;38;100
75719479247273;37;100
75719495905273;38;100
75719512564273;38;100
75719529229273;37;100
75719545887273;38;100
75719562582273;39;100
75719579211273;39;100
75719595872273;39;100
75719612538273;39;100
75719629197273;38;100
75719645862273;38;100
75719662535273;38;100
75719679182273;39;100
75719695846273;0;0
75719712546273;0;0
75719729174273;0;0
75719745840273;0;0
75719762495273;0;0
75719779160273;39;100
75719795818273;41;100
75719812483273;41;100
75719829144273;40;100
75719845809273;40;100
75719862468273;40;100
75719879126273;40;100
75719895800273;39;100
75719912463273;40;100
75719929115273;40;100
75719945773273;40;100
75719962435273;41;100
75719979110273;40;100
75719995775273;41;100
75720012431273;39;100
75720029087273;41;100
75720045751273;41;100
75720062411273;40;100
75720079077273;39;100
75720095730273;40;100
75720112395273;39;100
75720129064273;40;100
75720145720273;41;100
75720162424273;41;100
75720179046273;40;100
75720195708273;41;100
75720212366273;40;100
75720229038273;40;100
75720245697273;42;100
75720262353273;40;100
75720279020273;40;100
75720295674273;41;100
75720312340273;41;100
75720329004273;39;100
75720345668273;40;100
75720362326273;41;100
75720378990273;41;100
75720395649273;41;100
75720412323273;41;100
75720428978273;41;100
75720445652273;39;100
75720462299273;40;100
75720478961273;39;100
75720495622273;41;100
75720512286273;41;100
75720528946273;40;100
75720545613273;40;100
75720562275273;42;100
75720578934273;40;100
75720595597273;40;100
75720612257273;42;100
75720628918273;41;100
75720645580273;38;100
75720662254273;40;100
75720678905273;41;100
75720695570273;39;100
75720712229273;39;100
75720728889273;40;100
75720745547273;39;100
75720762217273;40;100
75720778877273;36;100
75720795547273;0;0
75720812226273;0;0
75720828867273;0;0
75720845537273;0;0
75720862186273;0;0
75720878883273;40;100
75720895558273;41;100
75720912172273;41;100
75720928835273;41;100
75720945496273;41;100
75720962161273;40;100
75720978819273;41;100
75720995483273;40;100
75721012144273;40;100
75721028809273;41;100
75721045470273;40;100
75721062131273;40;100
75721078802273;40;100
75721095453273;40;100
75721112122273;40;100
75721128777273;40;100
75721145442273;41;100
75721162102273;40;100
75721178811273;42;100
75721195429273;40;100
75721212084273;40;100
75721228754273;39;100
75721245421273;41;100
75721262106273;41;100
75721278733273;40;100
75721295409273;40;100
75721312060273;41;100
75721328757273;40;100
75721345380273;40;100
75721362047273;41;100
75721378704273;39;100
75721395370273;41;100
75721412036273;41;100
75721428695273;41;100
75721445356273;39;100
75721462017273;40;100
75721478695273;41;100
75721495337273;40;100
75721512000273;40;100
75721528664273;40;100
75721545338273;40;100
75721561992273;40;100
75721578660273;40;100
75721595315273;41;100
75721611977273;40;100
75721628636273;40;100
75721645297273;40;100
75721661964273;40;100
75721678638273;40;100
75721695284273;39;100
75721711947273;39;100
75721728653273;40;100
75721745271273;40;100
75721761932273;40;100
75721778602273;41;100
75721795256273;41;100
75721811944273;40;100
75721828580273;40;100
75721845247273;40;100
75721861913273;39;100
75721878570273;39;100
75721895228273;0;0
75721911893273;0;0
75721928554273;0;0
75721945219273;0;0
75721961877273;0;0
75721978538273;30;100
75721995199273;40;100
75722011864273;40;100
75722028522273;40;100
75722045182273;39;100
75722061867273;39;100
75722078509273;39;100
75722095172273;39;100
75722111834273;40;100
75722128514273;39;100
75722145164273;39;100
75722161827273;40;100
75722178504273;39;100
75722195148273;40;100
75722211809273;40;100
75722228507273;41;100
75722245136273;39;100
75722261793273;39;100
75722278454273;40;100
75722295128273;39;100
75722311779273;39;100
75722328442273;41;100
75722345099273;39;100
75722361763273;40;100
75722378430273;41;100
75722395085273;40;100
75722411757273;41;100
75722428425273;40;100
75722445075273;40;100
75722461737273;42;100
75722478402273;41;100
75722495069273;41;100
75722511722273;40;100
75722528386273;39;100
75722545044273;40;100
75722561710273;40;100
75722578373273;40;100
75722595031273;41;100
75722611704273;40;100
75722628357273;42;100
75722645015273;40;100
75722661676273;38;100
75722678336273;40;100
75722695002273;41;100
75722711661273;40;100
75722728325273;40;100
75722744988273;41;100
75722778314273;40;100
75722795019273;39;100
75722811640273;40;100
75722828295273;41;100
75722844962273;40;100
75722861623273;39;100
75722878318273;41;100
75722895136273;40;100
75722911608273;40;100
75722928301273;40;100
75722944940273;40;100
75722961708273;39;100
75722978257273;40;100
75722995067273;0;0
75723011588273;0;0
75723028248273;0;0
75723044924273;0;0
75723061574273;0;0
75723078262273;6;100
75723094914273;42;100
75723111556273;43;100
75723128227273;43;100
75723144877273;41;100
75723161644273;42;100
75723178233273;42;100
75723194860273;41;100
75723211526273;42;100
75723228188273;42;100
75723244867273;43;100
75723261511273;41;100
75723278171273;41;100
75723294834273;42;100
75723311513273;43;100
75723328154273;42;100
75723344822273;43;100
75723361479273;42;100
75723378141273;43;100
75723394892273;43;100
75723411527273;42;100
75723428134273;42;100
75723444789273;42;100
75723461466273;42;100
75723478119273;43;100
75723494773273;43;100
75723511440273;42;100
75723528103273;43;100
75723544768273;42;100
75723561425273;44;100
75723578089273;42;100
75723594757273;43;100
75723611428273;42;100
75723628093273;42;100
75723644796273;43;100
75723661450273;43;100
75723678065273;42;100
75723694733273;43;100
75723711387273;42;100
75723728056273;43;100
75723744715273;43;100
75723761375273;42;100
75723778043273;42;100
75723794719273;43;100
75723811363273;43;100
75723828021273;43;100
75723844684273;44;100
75723861349273;42;100
75723878003273;42;100
75723894725273;43;100
75723911329273;44;100
75723927995273;43;100
75723944661273;42;100
75723961333273;44;100
75723977991273;43;100
75723994641273;42;100
75724011306273;44;100
75724027964273;43;100
75724044624273;43;100
75724061284273;42;100
75724077977273;42;100
75724094611273;0;0
75724111274273;0;0
75724127936273;0;0
75724144613273;0;0
75724161265273;0;0
75724177922273;0;0
75724194600273;43;100
75724211253273;44;100
75724227921273;44;100
75724244590273;44;100
75724261233273;43;100
75724277892273;42;100
75724294559273;42;100
75724311213273;42;100
75724327893273;42;100
75724344548273;44;100
75724361206273;43;100
75724377862273;43;100
75724394526273;43;100
75724411183273;42;100
75724427874273;43;100
75724444526273;43;100
75724461174273;43;100
75724477835273;43;100
