TimeStamp;ExposureTime;ExposureComp;ISO;AWB;FocusDist;Zoom
135047390305434;24999000;-4;437;1;17.036.726;3.0
135047423411163;24999000;-4;437;1;17.036.726;3.0
135047456383038;24999000;-4;437;1;17.036.726;3.0
135047489859600;24999000;-4;437;1;17.036.726;3.0
135047523290330;24999000;-4;437;1;17.036.726;3.0
135047556246059;24999000;-4;437;1;17.036.726;3.0
135047590901788;24999000;-4;437;1;17.036.726;3.0
135047622977830;24999000;-4;437;1;17.036.726;3.0
135047655620538;24999000;-4;437;1;17.036.726;3.0
135047688920017;24999000;-4;437;1;17.036.726;3.0
135047722591371;24999000;-4;437;1;17.036.726;3.0
135047755792934;24999000;-4;437;1;17.036.726;3.0
135047789298142;24999000;-4;437;1;17.036.726;3.0
135047823996059;24999000;-4;437;1;17.036.726;3.0
135047855042413;24999000;-4;437;1;17.036.726;3.0
135047888548663;24999000;-4;437;1;17.036.726;3.0
135047921875225;24999000;-4;437;1;17.036.726;3.0
135047955372621;24999000;-4;437;1;17.036.726;3.0
135047989490330;24999000;-4;437;1;17.036.726;3.0
135048021728350;24999000;-4;437;1;17.036.726;3.0
135048054480955;24999000;-4;437;1;17.036.726;3.0
135048088222100;24999000;-4;437;1;17.036.726;3.0
135048121083559;24999000;-4;437;1;17.036.726;3.0
135048154844496;24999000;-4;437;1;17.036.726;3.0
135048189739809;24999000;-4;437;1;17.036.726;3.0
135048221517413;24999000;-4;437;1;17.036.726;3.0
135048254192934;24999000;-4;437;1;17.036.726;3.0
135048288396579;24999000;-4;437;1;17.036.726;3.0
135048321935642;24999000;-4;437;1;17.036.726;3.0
135048355431475;24999000;-4;437;1;17.036.726;3.0
135048387399704;24999000;-4;437;1;17.036.726;3.0
135048422038246;24999000;-4;437;1;17.036.726;3.0
135048455583038;24999000;-4;437;1;17.036.726;3.0
135048488381475;24999000;-4;437;1;17.036.726;3.0
135048521897621;24999000;-4;437;1;17.036.726;3.0
135048554681996;24999000;-4;437;1;17.036.726;3.0
135048587754913;24999000;-4;437;1;17.036.726;3.0
135048621129913;24999000;-4;437;1;17.036.726;3.0
135048654430434;24999000;-4;437;1;17.036.726;3.0
135048689146059;24999000;-4;437;1;17.036.726;3.0
135048721286684;24999000;-4;437;1;17.036.726;3.0
135048756116892;24999000;-4;437;1;17.036.726;3.0
135048788068454;24999000;-4;437;1;17.036.726;3.0
135048820797621;24999000;-4;437;1;17.036.726;3.0
135048855034079;24999000;-4;437;1;17.036.726;3.0
135048887343975;24999000;-4;437;1;17.036.726;3.0
135048921350225;24999000;-4;437;1;17.036.726;3.0
135048955057517;24999000;-4;437;1;17.036.726;3.0
135048989391892;24999000;-4;437;1;17.036.726;3.0
135049022145538;24999000;-4;437;1;17.036.726;3.0
135049055821579;24999000;-4;437;1;17.036.726;3.0
135049087627829;24999000;-4;437;1;17.036.726;3.0
135049121009079;24999000;-4;437;1;17.036.726;3.0
135049153949704;24999000;-4;437;1;17.036.726;3.0
135049186955434;24999000;-4;437;1;17.036.726;3.0
135049220848663;24999000;-4;437;1;17.036.726;3.0
135049253560121;24999000;-4;437;1;17.036.726;3.0
135049287453350;24999000;-4;437;1;17.036.726;3.0
135049320592413;24999000;-4;437;1;17.036.726;3.0
135049354242934;24999000;-4;437;1;17.036.726;3.0
135049387424183;24999000;-4;437;1;17.036.726;3.0
135049420112725;24999000;-4;437;1;17.036.726;3.0
135049453234079;24999000;-4;437;1;17.036.726;3.0
135049486911163;24999000;-4;437;1;17.036.726;3.0
135049519890850;24999000;-4;437;1;17.036.726;3.0
135049553454913;24999000;-4;437;1;17.036.726;3.0
135049585956996;24999000;-4;437;1;17.036.726;3.0
135049620191371;24999000;-4;437;1;17.036.726;3.0
135049652812725;24999000;-4;437;1;17.036.726;3.0
135049686789288;24999000;-4;437;1;17.036.726;3.0
135049720225746;24999000;-4;437;1;17.036.726;3.0
135049753785121;24999000;-4;437;1;17.036.726;3.0
135049786110121;24999000;-4;437;1;17.036.726;3.0
135049820271579;24999000;-4;437;1;17.036.726;3.0
135049853590850;24999000;-4;437;1;17.036.726;3.0
135049886607517;24999000;-4;437;1;17.036.726;3.0
135049919406996;24999000;-4;437;1;17.036.726;3.0
135049954052829;24999000;-4;437;1;17.036.726;3.0
135049986483558;24999000;-4;437;1;17.036.726;3.0
135050023226267;24999000;-4;437;1;17.036.726;3.0
135050054328350;24999000;-4;437;1;17.036.726;3.0
135050086808038;24999000;-4;437;1;17.036.726;3.0
135050119539288;24999000;-4;437;1;17.036.726;3.0
135050161093454;24999000;-4;437;1;17.036.726;3.0
135050186507517;24999000;-4;437;1;17.036.726;3.0
135050222177829;24999000;-4;437;1;17.036.726;3.0
135050253383558;24999000;-4;437;1;17.036.726;3.0
135050286571058;24999000;-4;437;1;17.036.726;3.0
135050320359600;24999000;-4;437;1;17.036.726;3.0
135050354111683;24999000;-4;437;1;17.036.726;3.0
135050385742413;24999000;-4;437;1;17.036.726;3.0
135050419490850;24999000;-4;437;1;17.036.726;3.0
135050453139288;24999000;-4;437;1;17.036.726;3.0
135050486666371;24999000;-4;437;1;17.036.726;3.0
135050519256475;24999000;-4;437;1;17.036.726;3.0
135050552929392;24999000;-4;437;1;17.036.726;3.0
135050586641892;24999000;-4;437;1;17.036.726;3.0
135050619495537;24999000;-4;437;1;17.036.726;3.0
135050652920017;24999000;-4;437;1;17.036.726;3.0
135050685981996;24999000;-4;437;1;17.036.726;3.0
135050718220017;24999000;-4;437;1;17.036.726;3.0
135050753036162;24999000;-4;437;1;17.036.726;3.0
135050785274704;24999000;-4;437;1;17.036.726;3.0
135050819182517;24999000;-4;437;1;17.036.726;3.0
135050854381996;24999000;-4;437;1;17.036.726;3.0
135050885648142;24999000;-4;437;1;17.036.726;3.0
135050919348662;24999000;-4;437;1;17.036.726;3.0
135050952109079;24999000;-4;437;1;17.036.726;3.0
135050985510121;24999000;-4;437;1;17.036.726;3.0
135051019015850;24999000;-4;437;1;17.036.726;3.0
135051051312204;24999000;-4;437;1;17.036.726;3.0
135051085380433;24999000;-4;437;1;17.036.726;3.0
135051117723142;24999000;-4;437;1;17.036.726;3.0
135051152949704;24999000;-4;437;1;17.036.726;3.0
135051184443454;24999000;-4;437;1;17.036.726;3.0
135051219137725;24999000;-4;437;1;17.036.726;3.0
135051251040329;24999000;-4;437;1;17.036.726;3.0
135051285201267;24999000;-4;437;1;17.036.726;3.0
135051318288246;24999000;-4;437;1;17.036.726;3.0
135051351517933;24999000;-4;437;1;17.036.726;3.0
135051385976787;24999000;-4;437;1;17.036.726;3.0
135051418715850;24999000;-4;437;1;17.036.726;3.0
135051451415329;24999000;-4;437;1;17.036.726;3.0
135051484539808;24999000;-4;437;1;17.036.726;3.0
135051518841371;24999000;-4;437;1;17.036.726;3.0
135051551905433;24999000;-4;437;1;17.036.726;3.0
135051585860641;24999000;-4;437;1;17.036.726;3.0
135051618185641;24999000;-4;437;1;17.036.726;3.0
135051651496058;24999000;-4;437;1;17.036.726;3.0
135051684330433;24999000;-4;437;1;17.036.726;3.0
135051719245537;24999000;-4;437;1;17.036.726;3.0
135051752518975;24999000;-4;437;1;17.036.726;3.0
135051785120016;24999000;-4;437;1;17.036.726;3.0
135051818090850;24999000;-4;437;1;17.036.726;3.0
135051851730433;24999000;-4;437;1;17.036.726;3.0
135051884889808;24999000;-4;437;1;17.036.726;3.0
135051918204912;24999000;-4;437;1;17.036.726;3.0
135051951106475;24999000;-4;437;1;17.036.726;3.0
135051984775746;24999000;-4;437;1;17.036.726;3.0
135052017017933;24999000;-4;437;1;17.036.726;3.0
135052051337204;24999000;-4;437;1;17.036.726;3.0
135052084335641;24999000;-4;437;1;17.036.726;3.0
135052119807516;24999000;-4;437;1;17.036.726;3.0
135052151406475;24999000;-4;437;1;17.036.726;3.0
135052183777829;24999000;-4;437;1;17.036.726;3.0
135052217904912;24999000;-4;437;1;17.036.726;3.0
135052253105433;24999000;-4;437;1;17.036.726;3.0
135052290898662;24999000;-4;437;1;17.036.726;3.0
135052317532516;24999000;-4;437;1;17.036.726;3.0
135052350707516;24999000;-4;437;1;17.036.726;3.0
135052383713766;24999000;-4;437;1;17.036.726;3.0
135052416986683;24999000;-4;437;1;17.036.726;3.0
135052450451266;24999000;-4;437;1;17.036.726;3.0
135052483638766;24999000;-4;437;1;17.036.726;3.0
135052516313766;24999000;-4;437;1;17.036.726;3.0
135052550233558;24999000;-4;437;1;17.036.726;3.0
135052583036162;24999000;-4;437;1;17.036.726;3.0
135052618059079;24999000;-4;437;1;17.036.726;3.0
135052649637725;24999000;-4;437;1;17.036.726;3.0
135052684263766;24999000;-4;437;1;17.036.726;3.0
135052716808037;24999000;-4;437;1;17.036.726;3.0
135052750443454;24999000;-4;437;1;17.036.726;3.0
135052783149183;24999000;-4;437;1;17.036.726;3.0
135052816936162;24999000;-4;437;1;17.036.726;3.0
135052850213766;24999000;-4;437;1;17.036.726;3.0
135052884056995;24999000;-4;437;1;17.036.726;3.0
135052916096058;24999000;-4;437;1;17.036.726;3.0
135052949691891;24999000;-4;437;1;17.036.726;3.0
135052984343975;24999000;-4;437;1;17.036.726;3.0
135053016497100;24999000;-4;437;1;17.036.726;3.0
135053050125225;24999000;-4;437;1;17.036.726;3.0
135053083495537;24999000;-4;437;1;17.036.726;3.0
135053115989808;24999000;-4;437;1;17.036.726;3.0
135053149797100;24999000;-4;437;1;17.036.726;3.0
135053182863766;24999000;-4;437;1;17.036.726;3.0
135053216858037;24999000;-4;437;1;17.036.726;3.0
135053249622100;24999000;-4;437;1;17.036.726;3.0
135053283461162;24999000;-4;437;1;17.036.726;3.0
135053316295016;24999000;-4;437;1;17.036.726;3.0
135053349201787;24999000;-4;437;1;17.036.726;3.0
135053384652308;24999000;-4;437;1;17.036.726;3.0
135053415445016;24999000;-4;437;1;17.036.726;3.0
135053451575745;24999000;-4;437;1;17.036.726;3.0
135053482472620;24999000;-4;437;1;17.036.726;3.0
135053515675745;24999000;-4;437;1;17.036.726;3.0
135053548733558;24999000;-4;437;1;17.036.726;3.0
135053581983558;24999000;-4;437;1;17.036.726;3.0
135053615041891;24999000;-4;437;1;17.036.726;3.0
135053648533037;24999000;-4;437;1;17.036.726;3.0
135053682184079;24999000;-4;437;1;17.036.726;3.0
135053715744495;24999000;-4;437;1;17.036.726;3.0
135053749666891;24999000;-4;437;1;17.036.726;3.0
135053782241370;24999000;-4;437;1;17.036.726;3.0
135053815030433;24999000;-4;437;1;17.036.726;3.0
135053849356474;24999000;-4;437;1;17.036.726;3.0
135053882370537;24999000;-4;437;1;17.036.726;3.0
135053915123662;24999000;-4;437;1;17.036.726;3.0
135053948688766;24999000;-4;437;1;17.036.726;3.0
135053981808558;24999000;-4;437;1;17.036.726;3.0
135054014969495;24999000;-4;437;1;17.036.726;3.0
135054048508037;24999000;-4;437;1;17.036.726;3.0
135054081614287;24999000;-4;437;1;17.036.726;3.0
135054115208558;24999000;-4;437;1;17.036.726;3.0
135054148016891;24999000;-4;437;1;17.036.726;3.0
135054182028870;24999000;-4;437;1;17.036.726;3.0
135054215309599;24999000;-4;437;1;17.036.726;3.0
135054247720016;24999000;-4;437;1;17.036.726;3.0
135054282812204;24999000;-4;437;1;17.036.726;3.0
135054319050745;24999000;-4;437;1;17.036.726;3.0
135054349592933;24999000;-4;437;1;17.036.726;3.0
135054381659079;24999000;-4;437;1;17.036.726;3.0
135054415417933;24999000;-4;437;1;17.036.726;3.0
135054449970016;24999000;-4;437;1;17.036.726;3.0
135054481788245;24999000;-4;437;1;17.036.726;3.0
135054514878349;24999000;-4;437;1;17.036.726;3.0
135054547574704;24999000;-4;437;1;17.036.726;3.0
135054582589287;24999000;-4;437;1;17.036.726;3.0
135054614702308;24999000;-4;437;1;17.036.726;3.0
135054647765329;24999000;-4;437;1;17.036.726;3.0
135054680491891;24999000;-4;437;1;17.036.726;3.0
135054716983558;24999000;-4;437;1;17.036.726;3.0
135054748164287;24999000;-4;437;1;17.036.726;3.0
135054782041370;24999000;-4;437;1;17.036.726;3.0
135054816189287;24999000;-4;437;1;17.036.726;3.0
135054849553349;24999000;-4;437;1;17.036.726;3.0
135054880963245;24999000;-4;437;1;17.036.726;3.0
135054916640328;24999000;-4;437;1;17.036.726;3.0
135054947917933;24999000;-4;437;1;17.036.726;3.0
135054980965849;24999000;-4;437;1;17.036.726;3.0
135055014309078;24999000;-4;437;1;17.036.726;3.0
135055048851266;24999000;-4;437;1;17.036.726;3.0
135055081368453;24999000;-4;437;1;17.036.726;3.0
135055114388766;24999000;-4;437;1;17.036.726;3.0
135055147901266;24999000;-4;437;1;17.036.726;3.0
135055181851787;24999000;-4;437;1;17.036.726;3.0
135055214629391;24999000;-4;437;1;17.036.726;3.0
135055247434599;24999000;-4;437;1;17.036.726;3.0
135055280547620;24999000;-4;437;1;17.036.726;3.0
135055313653870;24999000;-4;437;1;17.036.726;3.0
135055347260120;24999000;-4;437;1;17.036.726;3.0
135055380888245;24999000;-4;437;1;17.036.726;3.0
135055413536162;24999000;-4;437;1;17.036.726;3.0
135055447213766;24999000;-4;437;1;17.036.726;3.0
135055480266891;24999000;-4;437;1;17.036.726;3.0
135055513853349;24999000;-4;437;1;17.036.726;3.0
135055546524703;24999000;-4;437;1;17.036.726;3.0
135055580370016;24999000;-4;437;1;17.036.726;3.0
135055614271578;24999000;-4;437;1;17.036.726;3.0
135055648809078;24999000;-4;437;1;17.036.726;3.0
135055679693453;24999000;-4;437;1;17.036.726;3.0
135055713636683;24999000;-4;437;1;17.036.726;3.0
135055746924183;24999000;-4;437;1;17.036.726;3.0
135055780587203;24999000;-4;437;1;17.036.726;3.0
135055814053349;24999000;-4;437;1;17.036.726;3.0
135055846735120;24999000;-4;437;1;17.036.726;3.0
135055880485120;24999000;-4;437;1;17.036.726;3.0
135055913915849;24999000;-4;437;1;17.036.726;3.0
135055946330432;24999000;-4;437;1;17.036.726;3.0
135055979605432;24999000;-4;437;1;17.036.726;3.0
135056014783037;24999000;-4;437;1;17.036.726;3.0
135056046675224;24999000;-4;437;1;17.036.726;3.0
135056079759599;24999000;-4;437;1;17.036.726;3.0
135056113163245;24999000;-4;437;1;17.036.726;3.0
135056147268453;24999000;-4;437;1;17.036.726;3.0
135056180424703;24999000;-4;437;1;17.036.726;3.0
135056214546578;24999000;-4;437;1;17.036.726;3.0
135056247985120;24999000;-4;437;1;17.036.726;3.0
135056279492932;24999000;-4;437;1;17.036.726;3.0
135056315153870;24999000;-4;437;1;17.036.726;3.0
135056347456474;24999000;-4;437;1;17.036.726;3.0
135056381986162;24999000;-4;437;1;17.036.726;3.0
135056413642412;24999000;-4;437;1;17.036.726;3.0
135056447130432;24999000;-4;437;1;17.036.726;3.0
135056479721057;24999000;-4;437;1;17.036.726;3.0
135056512704391;24999000;-4;437;1;17.036.726;3.0
135056545932516;24999000;-4;437;1;17.036.726;3.0
135056579583037;24999000;-4;437;1;17.036.726;3.0
135056612246057;24999000;-4;437;1;17.036.726;3.0
135056648078349;24999000;-4;437;1;17.036.726;3.0
135056681436162;24999000;-4;437;1;17.036.726;3.0
135056712646578;24999000;-4;437;1;17.036.726;3.0
135056745676266;24999000;-4;437;1;17.036.726;3.0
135056778998662;24999000;-4;437;1;17.036.726;3.0
135056812331995;24999000;-4;437;1;17.036.726;3.0
135056844905953;24999000;-4;437;1;17.036.726;3.0
135056878516891;24999000;-4;437;1;17.036.726;3.0
135056912764287;24999000;-4;437;1;17.036.726;3.0
135056945065328;24999000;-4;437;1;17.036.726;3.0
135056978531995;24999000;-4;437;1;17.036.726;3.0
135057011669495;24999000;-4;437;1;17.036.726;3.0
135057044556995;24999000;-4;437;1;17.036.726;3.0
135057077989807;24999000;-4;437;1;17.036.726;3.0
135057120295536;24999000;-4;437;1;17.036.726;3.0
135057145408036;24999000;-4;437;1;17.036.726;3.0
135057182676266;24999000;-4;437;1;17.036.726;3.0
135057212368974;24999000;-4;437;1;17.036.726;3.0
135057245806995;24999000;-4;437;1;17.036.726;3.0
135057278148141;24999000;-4;437;1;17.036.726;3.0
135057312333036;24999000;-4;437;1;17.036.726;3.0
135057344539807;24999000;-4;437;1;17.036.726;3.0
135057378299182;24999000;-4;437;1;17.036.726;3.0
135057412181474;24999000;-4;437;1;17.036.726;3.0
135057445699703;24999000;-4;437;1;17.036.726;3.0
135057478876786;24999000;-4;437;1;17.036.726;3.0
135057511664807;24999000;-4;437;1;17.036.726;3.0
135057546467411;24999000;-4;437;1;17.036.726;3.0
135057578022620;24999000;-4;437;1;17.036.726;3.0
135057611510120;24999000;-4;437;1;17.036.726;3.0
135057644474703;24999000;-4;437;1;17.036.726;3.0
135057678187203;24999000;-4;437;1;17.036.726;3.0
135057713074182;24999000;-4;437;1;17.036.726;3.0
135057746711161;24999000;-4;437;1;17.036.726;3.0
135057778233557;24999000;-4;437;1;17.036.726;3.0
135057811816891;24999000;-4;437;1;17.036.726;3.0
135057844315849;24999000;-4;437;1;17.036.726;3.0
135057878416370;24999000;-4;437;1;17.036.726;3.0
135057912201786;24999000;-4;437;1;17.036.726;3.0
135057946617411;24999000;-4;437;1;17.036.726;3.0
135057977016370;24999000;-4;437;1;17.036.726;3.0
135058011813245;24999000;-4;437;1;17.036.726;3.0
135058045000224;24999000;-4;437;1;17.036.726;3.0
135058077779911;24999000;-4;437;1;17.036.726;3.0
135058111645536;24999000;-4;437;1;17.036.726;3.0
135058144110120;24999000;-4;437;1;17.036.726;3.0
135058177764286;24999000;-4;437;1;17.036.726;3.0
135058210676786;24999000;-4;437;1;17.036.726;3.0
135058244067411;24999000;-4;437;1;17.036.726;3.0
135058277305432;24999000;-4;437;1;17.036.726;3.0
135058311697620;24999000;-4;437;1;17.036.726;3.0
135058345194495;24999000;-4;437;1;17.036.726;3.0
135058377045015;24999000;-4;437;1;17.036.726;3.0
135058410286682;24999000;-4;437;1;17.036.726;3.0
135058443664807;24999000;-4;437;1;17.036.726;3.0
135058477569495;24999000;-4;437;1;17.036.726;3.0
135058510171578;24999000;-4;437;1;17.036.726;3.0
135058544265849;24999000;-4;437;1;17.036.726;3.0
135058577806474;24999000;-4;437;1;17.036.726;3.0
135058610664807;24999000;-4;437;1;17.036.726;3.0
135058643839286;24999000;-4;437;1;17.036.726;3.0
135058676254911;24999000;-4;437;1;17.036.726;3.0
135058710801786;24999000;-4;437;1;17.036.726;3.0
135058743862724;24999000;-4;437;1;17.036.726;3.0
135058776875745;24999000;-4;437;1;17.036.726;3.0
135058810792932;24999000;-4;437;1;17.036.726;3.0
135058843960120;24999000;-4;437;1;17.036.726;3.0
135058876750745;24999000;-4;437;1;17.036.726;3.0
135058910267411;24999000;-4;437;1;17.036.726;3.0
135058943592411;24999000;-4;437;1;17.036.726;3.0
135058976419495;24999000;-4;437;1;17.036.726;3.0
135059010323661;24999000;-4;437;1;17.036.726;3.0
135059043118453;24999000;-4;437;1;17.036.726;3.0
135059078428870;24999000;-4;437;1;17.036.726;3.0
135059109874703;24999000;-4;437;1;17.036.726;3.0
135059145804911;24999000;-4;437;1;17.036.726;3.0
135059176272620;24999000;-4;437;1;17.036.726;3.0
135059210108036;24999000;-4;437;1;17.036.726;3.0
135059243946057;24999000;-4;437;1;17.036.726;3.0
135059276679911;24999000;-4;437;1;17.036.726;3.0
135059309630432;24999000;-4;437;1;17.036.726;3.0
135059343419494;24999000;-4;437;1;17.036.726;3.0
135059375514286;24999000;-4;437;1;17.036.726;3.0
135059410149182;24999000;-4;437;1;17.036.726;3.0
135059443190849;24999000;-4;437;1;17.036.726;3.0
135059475613765;24999000;-4;437;1;17.036.726;3.0
135059510449703;24999000;-4;437;1;17.036.726;3.0
135059542458557;24999000;-4;437;1;17.036.726;3.0
135059575787203;24999000;-4;437;1;17.036.726;3.0
135059608784599;24999000;-4;437;1;17.036.726;3.0
135059642585640;24999000;-4;437;1;17.036.726;3.0
135059676621578;24999000;-4;437;1;17.036.726;3.0
135059708943453;24999000;-4;437;1;17.036.726;3.0
135059742426265;24999000;-4;437;1;17.036.726;3.0
135059775841890;24999000;-4;437;1;17.036.726;3.0
135059809227307;24999000;-4;437;1;17.036.726;3.0
135059841871578;24999000;-4;437;1;17.036.726;3.0
135059875476786;24999000;-4;437;1;17.036.726;3.0
135059909247619;24999000;-4;437;1;17.036.726;3.0
135059941985119;24999000;-4;437;1;17.036.726;3.0
135059975489286;24999000;-4;437;1;17.036.726;3.0
135060009013765;24999000;-4;437;1;17.036.726;3.0
135060043197619;24999000;-4;437;1;17.036.726;3.0
135060075802828;24999000;-4;437;1;17.036.726;3.0
135060109797619;24999000;-4;437;1;17.036.726;3.0
135060142510119;24999000;-4;437;1;17.036.726;3.0
135060176049182;24999000;-4;437;1;17.036.726;3.0
135060207896057;24999000;-4;437;1;17.036.726;3.0
135060242508557;24999000;-4;437;1;17.036.726;3.0
135060275198140;24999000;-4;437;1;17.036.726;3.0
135060310278348;24999000;-4;437;1;17.036.726;3.0
135060342583036;24999000;-4;437;1;17.036.726;3.0
135060377527307;24999000;-4;437;1;17.036.726;3.0
135060410713244;24999000;-4;437;1;17.036.726;3.0
135060441703869;24999000;-4;437;1;17.036.726;3.0
135060476578348;24999000;-4;437;1;17.036.726;3.0
135060509520536;24999000;-4;437;1;17.036.726;3.0
135060542294494;24999000;-4;437;1;17.036.726;3.0
135060574963244;24999000;-4;437;1;17.036.726;3.0
135060608214807;24999000;-4;437;1;17.036.726;3.0
135060641091890;24999000;-4;437;1;17.036.726;3.0
135060674325744;24999000;-4;437;1;17.036.726;3.0
135060708662723;24999000;-4;437;1;17.036.726;3.0
135060743815328;24999000;-4;437;1;17.036.726;3.0
135060774653348;24999000;-4;437;1;17.036.726;3.0
135060809141369;24999000;-4;437;1;17.036.726;3.0
135060841625744;24999000;-4;437;1;17.036.726;3.0
135060875275223;24999000;-4;437;1;17.036.726;3.0
135060907681994;24999000;-4;437;1;17.036.726;3.0
135060941331994;24999000;-4;437;1;17.036.726;3.0
135060974273661;24999000;-4;437;1;17.036.726;3.0
135061007962203;24999000;-4;437;1;17.036.726;3.0
135061041190328;24999000;-4;437;1;17.036.726;3.0
135061075313244;24999000;-4;437;1;17.036.726;3.0
135061108050744;24999000;-4;437;1;17.036.726;3.0
135061140672098;24999000;-4;437;1;17.036.726;3.0
135061174312723;24999000;-4;437;1;17.036.726;3.0
135061207320536;24999000;-4;437;1;17.036.726;3.0
135061241244494;24999000;-4;437;1;17.036.726;3.0
135061274005432;24999000;-4;437;1;17.036.726;3.0
135061307987203;24999000;-4;437;1;17.036.726;3.0
135061340361682;24999000;-4;437;1;17.036.726;3.0
135061375088244;24999000;-4;437;1;17.036.726;3.0
135061407186161;24999000;-4;437;1;17.036.726;3.0
135061440674182;24999000;-4;437;1;17.036.726;3.0
135061474526786;24999000;-4;437;1;17.036.726;3.0
135061507429390;24999000;-4;437;1;17.036.726;3.0
135061539803869;24999000;-4;437;1;17.036.726;3.0
135061574087202;24999000;-4;437;1;17.036.726;3.0
135061608037723;24999000;-4;437;1;17.036.726;3.0
135061641656994;24999000;-4;437;1;17.036.726;3.0
135061673270015;24999000;-4;437;1;17.036.726;3.0
135061707293973;24999000;-4;437;1;17.036.726;3.0
135061740442932;24999000;-4;437;1;17.036.726;3.0
135061774566890;24999000;-4;437;1;17.036.726;3.0
135061806717411;24999000;-4;437;1;17.036.726;3.0
135061841639807;24999000;-4;437;1;17.036.726;3.0
