TimeStamp;Hue;Brightness;ExposureTime;ExposureComp;ISO;AWB;FocusDist;Zoom
135165393451249;154;100;24999000;-4;437;1;18.712.469;3.0
135165427681978;157;100;24999000;-4;437;1;18.712.469;3.0
135165460439791;153;100;24999000;-4;437;1;18.712.469;3.0
135165494525207;152;100;24999000;-4;437;1;18.712.469;3.0
135165526879895;0;0;24999000;-4;437;1;18.712.469;3.0
135165562149166;145;100;24999000;-4;437;1;18.712.469;3.0
135165593463749;161;100;24999000;-4;437;1;18.712.469;3.0
135165626864270;148;100;24999000;-4;437;1;18.712.469;3.0
135165662126249;147;100;24999000;-4;437;1;18.712.469;3.0
135165696862707;153;100;24999000;-4;437;1;18.712.469;3.0
135165726950207;155;100;24999000;-4;437;1;18.712.469;3.0
135165760448645;0;0;24999000;-4;437;1;18.712.469;3.0
135165792976249;0;0;24999000;-4;437;1;18.712.469;3.0
135165830740832;0;0;24999000;-4;437;1;18.712.469;3.0
135165861412187;0;0;24999000;-4;437;1;18.712.469;3.0
135165893092916;156;100;24999000;-4;437;1;18.712.469;3.0
135165926568437;155;100;24999000;-4;437;1;18.712.469;3.0
135165963900728;0;0;24999000;-4;437;1;18.712.469;3.0
135165993412707;156;100;24999000;-4;437;1;18.712.469;3.0
135166026512707;146;100;24999000;-4;437;1;18.712.469;3.0
135166060281457;153;100;24999000;-4;437;1;18.712.469;3.0
135166093538228;149;100;24999000;-4;437;1;18.712.469;3.0
135166125603853;147;100;24999000;-4;437;1;18.712.469;3.0
135166160184062;145;100;24999000;-4;437;1;18.712.469;3.0
135166192735103;153;100;24999000;-4;437;1;18.712.469;3.0
135166226333020;154;100;24999000;-4;437;1;18.712.469;3.0
135166260295520;159;100;24999000;-4;437;1;18.712.469;3.0
135166293437186;155;100;24999000;-4;437;1;18.712.469;3.0
135166326271561;0;0;24999000;-4;437;1;18.712.469;3.0
135166359559061;162;100;24999000;-4;437;1;18.712.469;3.0
135166393964270;158;100;24999000;-4;437;1;18.712.469;3.0
135166425926249;0;0;24999000;-4;437;1;18.712.469;3.0
135166458749686;159;100;24999000;-4;437;1;18.712.469;3.0
135166492535624;152;100;24999000;-4;437;1;18.712.469;3.0
135166527365832;142;100;24999000;-4;437;1;18.712.469;3.0
135166559100207;153;100;24999000;-4;437;1;18.712.469;3.0
135166592407499;157;100;24999000;-4;437;1;18.712.469;3.0
135166624991874;156;100;24999000;-4;437;1;18.712.469;3.0
135166658950207;157;100;24999000;-4;437;1;18.712.469;3.0
135166694289270;154;100;24999000;-4;437;1;18.712.469;3.0
135166724866874;159;100;24999000;-4;437;1;18.712.469;3.0
135166760930416;142;100;24999000;-4;437;1;18.712.469;3.0
135166791960103;0;0;24999000;-4;437;1;18.712.469;3.0
135166825691353;0;0;24999000;-4;437;1;18.712.469;3.0
135166858377811;0;0;24999000;-4;437;1;18.712.469;3.0
135166892471041;0;0;24999000;-4;437;1;18.712.469;3.0
135166925764791;0;0;24999000;-4;437;1;18.712.469;3.0
135166958666874;0;0;24999000;-4;437;1;18.712.469;3.0
135166992266874;150;100;24999000;-4;437;1;18.712.469;3.0
135167026175207;148;100;24999000;-4;437;1;18.712.469;3.0
135167058799686;147;100;24999000;-4;437;1;18.712.469;3.0
135167092044999;151;100;24999000;-4;437;1;18.712.469;3.0
135167125347082;154;100;24999000;-4;437;1;18.712.469;3.0
135167158218436;154;100;24999000;-4;437;1;18.712.469;3.0
135167192947082;151;100;24999000;-4;437;1;18.712.469;3.0
135167225820520;152;100;24999000;-4;437;1;18.712.469;3.0
135167258395520;149;100;24999000;-4;437;1;18.712.469;3.0
135167293394999;149;100;24999000;-4;437;1;18.712.469;3.0
135167324999686;148;100;24999000;-4;437;1;18.712.469;3.0
135167358178332;152;100;24999000;-4;437;1;18.712.469;3.0
135167392175207;153;100;24999000;-4;437;1;18.712.469;3.0
135167425477290;152;100;24999000;-4;437;1;18.712.469;3.0
135167458113228;149;100;24999000;-4;437;1;18.712.469;3.0
135167492467915;156;100;24999000;-4;437;1;18.712.469;3.0
135167526755415;151;100;24999000;-4;437;1;18.712.469;3.0
135167559548124;153;100;24999000;-4;437;1;18.712.469;3.0
135167591845520;151;100;24999000;-4;437;1;18.712.469;3.0
135167627994999;156;100;24999000;-4;437;1;18.712.469;3.0
135167659318957;151;100;24999000;-4;437;1;18.712.469;3.0
135167694548124;151;100;24999000;-4;437;1;18.712.469;3.0
135167725325207;153;100;24999000;-4;437;1;18.712.469;3.0
135167758174165;148;100;24999000;-4;437;1;18.712.469;3.0
135167791059582;149;100;24999000;-4;437;1;18.712.469;3.0
135167825951770;149;100;24999000;-4;437;1;18.712.469;3.0
135167857876770;154;100;24999000;-4;437;1;18.712.469;3.0
135167893747082;151;100;24999000;-4;437;1;18.712.469;3.0
135167926962186;149;100;24999000;-4;437;1;18.712.469;3.0
135167958198645;162;100;24999000;-4;437;1;18.712.469;3.0
135167991824165;0;0;24999000;-4;437;1;18.712.469;3.0
135168024411145;0;0;24999000;-4;437;1;18.712.469;3.0
135168057085624;0;0;24999000;-4;437;1;18.712.469;3.0
135168090861145;152;100;24999000;-4;437;1;18.712.469;3.0
135168124614270;148;100;24999000;-4;437;1;18.712.469;3.0
135168158922082;147;100;24999000;-4;437;1;18.712.469;3.0
135168189915832;151;100;24999000;-4;437;1;18.712.469;3.0
135168224834582;153;100;24999000;-4;437;1;18.712.469;3.0
135168256447082;152;100;24999000;-4;437;1;18.712.469;3.0
135168290731457;151;100;24999000;-4;437;1;18.712.469;3.0
135168323256457;151;100;24999000;-4;437;1;18.712.469;3.0
135168357492395;150;100;24999000;-4;437;1;18.712.469;3.0
135168390910103;151;100;24999000;-4;437;1;18.712.469;3.0
135168424478853;147;100;24999000;-4;437;1;18.712.469;3.0
135168456684061;153;100;24999000;-4;437;1;18.712.469;3.0
135168490617915;152;100;24999000;-4;437;1;18.712.469;3.0
135168525325728;154;100;24999000;-4;437;1;18.712.469;3.0
135168558947082;149;100;24999000;-4;437;1;18.712.469;3.0
135168589947082;149;100;24999000;-4;437;1;18.712.469;3.0
135168625931978;151;100;24999000;-4;437;1;18.712.469;3.0
135168657577811;156;100;24999000;-4;437;1;18.712.469;3.0
135168689960624;151;100;24999000;-4;437;1;18.712.469;3.0
135168723280936;150;100;24999000;-4;437;1;18.712.469;3.0
135168758152811;156;100;24999000;-4;437;1;18.712.469;3.0
135168790890832;150;100;24999000;-4;437;1;18.712.469;3.0
135168823321561;150;100;24999000;-4;437;1;18.712.469;3.0
135168857746040;158;100;24999000;-4;437;1;18.712.469;3.0
135168890104374;148;100;24999000;-4;437;1;18.712.469;3.0
135168923987186;154;100;24999000;-4;437;1;18.712.469;3.0
135168956609582;152;100;24999000;-4;437;1;18.712.469;3.0
135168990086665;152;100;24999000;-4;437;1;18.712.469;3.0
135169023730415;147;100;24999000;-4;437;1;18.712.469;3.0
135169056657499;153;100;24999000;-4;437;1;18.712.469;3.0
135169091248124;0;0;24999000;-4;437;1;18.712.469;3.0
135169126009061;0;0;24999000;-4;437;1;18.712.469;3.0
135169158118957;0;0;24999000;-4;437;1;18.712.469;3.0
135169190492915;149;100;24999000;-4;437;1;18.712.469;3.0
135169223122603;151;100;24999000;-4;437;1;18.712.469;3.0
135169256239790;151;100;24999000;-4;437;1;18.712.469;3.0
135169288963749;150;100;24999000;-4;437;1;18.712.469;3.0
135169322602290;150;100;24999000;-4;437;1;18.712.469;3.0
135169357611144;150;100;24999000;-4;437;1;18.712.469;3.0
135169389021040;149;100;24999000;-4;437;1;18.712.469;3.0
135169422736144;153;100;24999000;-4;437;1;18.712.469;3.0
135169456367394;149;100;24999000;-4;437;1;18.712.469;3.0
135169489287186;155;100;24999000;-4;437;1;18.712.469;3.0
135169522156457;149;100;24999000;-4;437;1;18.712.469;3.0
135169556134061;150;100;24999000;-4;437;1;18.712.469;3.0
135169589270519;151;100;24999000;-4;437;1;18.712.469;3.0
135169622516873;150;100;24999000;-4;437;1;18.712.469;3.0
135169655834582;152;100;24999000;-4;437;1;18.712.469;3.0
135169688949686;151;100;24999000;-4;437;1;18.712.469;3.0
135169721918436;151;100;24999000;-4;437;1;18.712.469;3.0
135169755792394;151;100;24999000;-4;437;1;18.712.469;3.0
135169789069478;150;100;24999000;-4;437;1;18.712.469;3.0
135169822562707;152;100;24999000;-4;437;1;18.712.469;3.0
135169855394478;150;100;24999000;-4;437;1;18.712.469;3.0
135169889002290;152;100;24999000;-4;437;1;18.712.469;3.0
135169922083019;149;100;24999000;-4;437;1;18.712.469;3.0
135169958040832;150;100;24999000;-4;437;1;18.712.469;3.0
135169989748644;150;100;24999000;-4;437;1;18.712.469;3.0
135170022441873;156;100;24999000;-4;437;1;18.712.469;3.0
135170054994998;149;100;24999000;-4;437;1;18.712.469;3.0
135170090413228;149;100;24999000;-4;437;1;18.712.469;3.0
135170122738228;152;100;24999000;-4;437;1;18.712.469;3.0
135170155881457;152;100;24999000;-4;437;1;18.712.469;3.0
135170189458540;0;0;24999000;-4;437;1;18.712.469;3.0
135170222824686;0;0;24999000;-4;437;1;18.712.469;3.0
135170254600728;0;0;24999000;-4;437;1;18.712.469;3.0
135170288409061;152;100;24999000;-4;437;1;18.712.469;3.0
135170322693436;157;100;24999000;-4;437;1;18.712.469;3.0
135170356409061;150;100;24999000;-4;437;1;18.712.469;3.0
135170388187707;151;100;24999000;-4;437;1;18.712.469;3.0
135170422115832;150;100;24999000;-4;437;1;18.712.469;3.0
135170454733019;152;100;24999000;-4;437;1;18.712.469;3.0
135170488073123;154;100;24999000;-4;437;1;18.712.469;3.0
135170521438228;150;100;24999000;-4;437;1;18.712.469;3.0
135170555277811;149;100;24999000;-4;437;1;18.712.469;3.0
135170587906978;150;100;24999000;-4;437;1;18.712.469;3.0
135170623319998;154;100;24999000;-4;437;1;18.712.469;3.0
135170655293436;148;100;24999000;-4;437;1;18.712.469;3.0
135170688656457;151;100;24999000;-4;437;1;18.712.469;3.0
135170721343957;153;100;24999000;-4;437;1;18.712.469;3.0
135170755147082;151;100;24999000;-4;437;1;18.712.469;3.0
135170788015832;149;100;24999000;-4;437;1;18.712.469;3.0
135170821108540;149;100;24999000;-4;437;1;18.712.469;3.0
135170854117915;153;100;24999000;-4;437;1;18.712.469;3.0
135170888245519;153;100;24999000;-4;437;1;18.712.469;3.0
135170920800727;151;100;24999000;-4;437;1;18.712.469;3.0
135170954265832;149;100;24999000;-4;437;1;18.712.469;3.0
135170987043436;152;100;24999000;-4;437;1;18.712.469;3.0
135171021322082;150;100;24999000;-4;437;1;18.712.469;3.0
135171055729373;150;100;24999000;-4;437;1;18.712.469;3.0
135171088395519;153;100;24999000;-4;437;1;18.712.469;3.0
135171122990832;152;100;24999000;-4;437;1;18.712.469;3.0
135171154287186;149;100;24999000;-4;437;1;18.712.469;3.0
135171187454373;156;100;24999000;-4;437;1;18.712.469;3.0
135171220537707;151;100;24999000;-4;437;1;18.712.469;3.0
135171253803332;151;100;24999000;-4;437;1;18.712.469;3.0
135171287255936;0;0;24999000;-4;437;1;18.712.469;3.0
135171320698644;0;0;24999000;-4;437;1;18.712.469;3.0
135171356040311;0;0;24999000;-4;437;1;18.712.469;3.0
135171387760102;149;100;24999000;-4;437;1;18.712.469;3.0
135171420859061;150;100;24999000;-4;437;1;18.712.469;3.0
135171453381457;151;100;24999000;-4;437;1;18.712.469;3.0
135171489135102;151;100;24999000;-4;437;1;18.712.469;3.0
135171520938748;152;100;24999000;-4;437;1;18.712.469;3.0
135171553846561;149;100;24999000;-4;437;1;18.712.469;3.0
135171587174165;150;100;24999000;-4;437;1;18.712.469;3.0
135171620293436;150;100;24999000;-4;437;1;18.712.469;3.0
135171653893436;153;100;24999000;-4;437;1;18.712.469;3.0
135171687173644;154;100;24999000;-4;437;1;18.712.469;3.0
135171720090831;151;100;24999000;-4;437;1;18.712.469;3.0
135171754000206;151;100;24999000;-4;437;1;18.712.469;3.0
135171789359061;150;100;24999000;-4;437;1;18.712.469;3.0
135171819928852;149;100;24999000;-4;437;1;18.712.469;3.0
135171857730415;153;100;24999000;-4;437;1;18.712.469;3.0
135171887027811;153;100;24999000;-4;437;1;18.712.469;3.0
135171920576248;149;100;24999000;-4;437;1;18.712.469;3.0
135171953396040;151;100;24999000;-4;437;1;18.712.469;3.0
135171986748123;153;100;24999000;-4;437;1;18.712.469;3.0
135172019336144;149;100;24999000;-4;437;1;18.712.469;3.0
135172053561665;158;100;24999000;-4;437;1;18.712.469;3.0
135172086985623;153;100;24999000;-4;437;1;18.712.469;3.0
135172121183019;153;100;24999000;-4;437;1;18.712.469;3.0
135172153511144;150;100;24999000;-4;437;1;18.712.469;3.0
135172186249165;148;100;24999000;-4;437;1;18.712.469;3.0
135172222157498;150;100;24999000;-4;437;1;18.712.469;3.0
135172252593956;153;100;24999000;-4;437;1;18.712.469;3.0
135172286130936;148;100;24999000;-4;437;1;18.712.469;3.0
135172319120519;150;100;24999000;-4;437;1;18.712.469;3.0
135172352524686;148;100;24999000;-4;437;1;18.712.469;3.0
135172385618956;0;0;24999000;-4;437;1;18.712.469;3.0
135172419362706;0;0;24999000;-4;437;1;18.712.469;3.0
135172452118436;152;100;24999000;-4;437;1;18.712.469;3.0
135172487544477;154;100;24999000;-4;437;1;18.712.469;3.0
135172519225727;153;100;24999000;-4;437;1;18.712.469;3.0
135172552749165;154;100;24999000;-4;437;1;18.712.469;3.0
135172585188227;153;100;24999000;-4;437;1;18.712.469;3.0
135172619421561;152;100;24999000;-4;437;1;18.712.469;3.0
135172652796040;154;100;24999000;-4;437;1;18.712.469;3.0
135172685879373;152;100;24999000;-4;437;1;18.712.469;3.0
135172721257498;151;100;24999000;-4;437;1;18.712.469;3.0
135172752714790;152;100;24999000;-4;437;1;18.712.469;3.0
135172784927811;155;100;24999000;-4;437;1;18.712.469;3.0
135172819452290;151;100;24999000;-4;437;1;18.712.469;3.0
135172852602290;152;100;24999000;-4;437;1;18.712.469;3.0
135172885486144;152;100;24999000;-4;437;1;18.712.469;3.0
135172919917915;153;100;24999000;-4;437;1;18.712.469;3.0
135172952936144;154;100;24999000;-4;437;1;18.712.469;3.0
135172985191352;151;100;24999000;-4;437;1;18.712.469;3.0
135173018611144;151;100;24999000;-4;437;1;18.712.469;3.0
135173051968956;153;100;24999000;-4;437;1;18.712.469;3.0
135173085724685;154;100;24999000;-4;437;1;18.712.469;3.0
135173118337185;152;100;24999000;-4;437;1;18.712.469;3.0
135173152586665;153;100;24999000;-4;437;1;18.712.469;3.0
135173185277810;154;100;24999000;-4;437;1;18.712.469;3.0
135173218502810;153;100;24999000;-4;437;1;18.712.469;3.0
135173252281456;155;100;24999000;-4;437;1;18.712.469;3.0
135173285196040;152;100;24999000;-4;437;1;18.712.469;3.0
135173320362185;151;100;24999000;-4;437;1;18.712.469;3.0
135173352177810;154;100;24999000;-4;437;1;18.712.469;3.0
135173385139269;153;100;24999000;-4;437;1;18.712.469;3.0
135173419816352;153;100;24999000;-4;437;1;18.712.469;3.0
135173451896560;154;100;24999000;-4;437;1;18.712.469;3.0
135173485536144;0;0;24999000;-4;437;1;18.712.469;3.0
135173518327810;0;0;24999000;-4;437;1;18.712.469;3.0
135173553572081;0;0;24999000;-4;437;1;18.712.469;3.0
135173585129373;156;100;24999000;-4;437;1;18.712.469;3.0
135173617556977;150;100;24999000;-4;437;1;18.712.469;3.0
135173651635102;153;100;24999000;-4;437;1;18.712.469;3.0
135173684752810;154;100;24999000;-4;437;1;18.712.469;3.0
135173717703852;154;100;24999000;-4;437;1;18.712.469;3.0
135173751728852;154;100;24999000;-4;437;1;18.712.469;3.0
135173784582498;150;100;24999000;-4;437;1;18.712.469;3.0
135173817886665;150;100;24999000;-4;437;1;18.712.469;3.0
135173851216873;150;100;24999000;-4;437;1;18.712.469;3.0
135173884105935;156;100;24999000;-4;437;1;18.712.469;3.0
135173917346560;154;100;24999000;-4;437;1;18.712.469;3.0
135173951025206;152;100;24999000;-4;437;1;18.712.469;3.0
135173983902289;152;100;24999000;-4;437;1;18.712.469;3.0
135174016910102;152;100;24999000;-4;437;1;18.712.469;3.0
135174051106456;153;100;24999000;-4;437;1;18.712.469;3.0
135174084131456;155;100;24999000;-4;437;1;18.712.469;3.0
135174116807498;150;100;24999000;-4;437;1;18.712.469;3.0
135174152351769;154;100;24999000;-4;437;1;18.712.469;3.0
135174183845519;154;100;24999000;-4;437;1;18.712.469;3.0
135174217616873;153;100;24999000;-4;437;1;18.712.469;3.0
135174250987706;150;100;24999000;-4;437;1;18.712.469;3.0
135174283999164;153;100;24999000;-4;437;1;18.712.469;3.0
135174317190310;153;100;24999000;-4;437;1;18.712.469;3.0
135174351303852;157;100;24999000;-4;437;1;18.712.469;3.0
135174384419477;153;100;24999000;-4;437;1;18.712.469;3.0
135174419479373;153;100;24999000;-4;437;1;18.712.469;3.0
135174452726248;153;100;24999000;-4;437;1;18.712.469;3.0
135174483915310;153;100;24999000;-4;437;1;18.712.469;3.0
135174519086144;153;100;24999000;-4;437;1;18.712.469;3.0
135174550398644;153;100;24999000;-4;437;1;18.712.469;3.0
135174583763227;0;0;24999000;-4;437;1;18.712.469;3.0
135174618517394;0;0;24999000;-4;437;1;18.712.469;3.0
135174650183539;0;0;24999000;-4;437;1;18.712.469;3.0
135174684430414;157;100;24999000;-4;437;1;18.712.469;3.0
135174718089789;156;100;24999000;-4;437;1;18.712.469;3.0
135174750728852;155;100;24999000;-4;437;1;18.712.469;3.0
135174783388227;156;100;24999000;-4;437;1;18.712.469;3.0
135174816964269;157;100;24999000;-4;437;1;18.712.469;3.0
135174850633019;158;100;24999000;-4;437;1;18.712.469;3.0
135174884713227;156;100;24999000;-4;437;1;18.712.469;3.0
135174916014789;159;100;24999000;-4;437;1;18.712.469;3.0
135174949385623;156;100;24999000;-4;437;1;18.712.469;3.0
135174983609581;155;100;24999000;-4;437;1;18.712.469;3.0
135175017901248;157;100;24999000;-4;437;1;18.712.469;3.0
135175053051248;159;100;24999000;-4;437;1;18.712.469;3.0
135175084047602;156;100;24999000;-4;437;1;18.712.469;3.0
135175116255935;158;100;24999000;-4;437;1;18.712.469;3.0
135175150299164;156;100;24999000;-4;437;1;18.712.469;3.0
135175182976248;155;100;24999000;-4;437;1;18.712.469;3.0
135175217135623;157;100;24999000;-4;437;1;18.712.469;3.0
135175249637185;157;100;24999000;-4;437;1;18.712.469;3.0
135175283374685;158;100;24999000;-4;437;1;18.712.469;3.0
135175316570518;159;100;24999000;-4;437;1;18.712.469;3.0
135175349700727;159;100;24999000;-4;437;1;18.712.469;3.0
135175383229373;157;100;24999000;-4;437;1;18.712.469;3.0
135175416313227;156;100;24999000;-4;437;1;18.712.469;3.0
135175448723643;156;100;24999000;-4;437;1;18.712.469;3.0
135175483175206;157;100;24999000;-4;437;1;18.712.469;3.0
135175516193435;156;100;24999000;-4;437;1;18.712.469;3.0
135175548916352;156;100;24999000;-4;437;1;18.712.469;3.0
135175583153331;156;100;24999000;-4;437;1;18.712.469;3.0
135175616308539;157;100;24999000;-4;437;1;18.712.469;3.0
135175648555414;159;100;24999000;-4;437;1;18.712.469;3.0
135175682668956;0;0;24999000;-4;437;1;18.712.469;3.0
135175715935102;0;0;24999000;-4;437;1;18.712.469;3.0
135175748909581;0;0;24999000;-4;437;1;18.712.469;3.0
135175782058539;159;100;24999000;-4;437;1;18.712.469;3.0
135175816238748;157;100;24999000;-4;437;1;18.712.469;3.0
135175850134060;157;100;24999000;-4;437;1;18.712.469;3.0
135175882927289;156;100;24999000;-4;437;1;18.712.469;3.0
135175915966352;156;100;24999000;-4;437;1;18.712.469;3.0
135175948830935;156;100;24999000;-4;437;1;18.712.469;3.0
135175984204373;157;100;24999000;-4;437;1;18.712.469;3.0
135176015646039;157;100;24999000;-4;437;1;18.712.469;3.0
135176049021039;156;100;24999000;-4;437;1;18.712.469;3.0
135176081308539;158;100;24999000;-4;437;1;18.712.469;3.0
135176115667393;157;100;24999000;-4;437;1;18.712.469;3.0
135176149125727;158;100;24999000;-4;437;1;18.712.469;3.0
135176184010622;158;100;24999000;-4;437;1;18.712.469;3.0
135176217011143;159;100;24999000;-4;437;1;18.712.469;3.0
135176248712185;158;100;24999000;-4;437;1;18.712.469;3.0
135176282592914;156;100;24999000;-4;437;1;18.712.469;3.0
135176319858018;158;100;24999000;-4;437;1;18.712.469;3.0
135176349231456;157;100;24999000;-4;437;1;18.712.469;3.0
135176383115310;155;100;24999000;-4;437;1;18.712.469;3.0
135176414699164;156;100;24999000;-4;437;1;18.712.469;3.0
135176448397081;158;100;24999000;-4;437;1;18.712.469;3.0
135176483800727;156;100;24999000;-4;437;1;18.712.469;3.0
135176515777289;156;100;24999000;-4;437;1;18.712.469;3.0
135176551544477;155;100;24999000;-4;437;1;18.712.469;3.0
135176582673122;156;100;24999000;-4;437;1;18.712.469;3.0
135176616030935;157;100;24999000;-4;437;1;18.712.469;3.0
135176648122081;156;100;24999000;-4;437;1;18.712.469;3.0
135176681458539;155;100;24999000;-4;437;1;18.712.469;3.0
135176714980935;155;100;24999000;-4;437;1;18.712.469;3.0
135176748881456;158;100;24999000;-4;437;1;18.712.469;3.0
135176782114268;0;0;24999000;-4;437;1;18.712.469;3.0
135176816268435;0;0;24999000;-4;437;1;18.712.469;3.0
135176847486664;0;0;24999000;-4;437;1;18.712.469;3.0
135176881116872;156;100;24999000;-4;437;1;18.712.469;3.0
135176915240310;156;100;24999000;-4;437;1;18.712.469;3.0
135176948042914;155;100;24999000;-4;437;1;18.712.469;3.0
135176982659581;154;100;24999000;-4;437;1;18.712.469;3.0
135177015018956;157;100;24999000;-4;437;1;18.712.469;3.0
135177049896560;156;100;24999000;-4;437;1;18.712.469;3.0
135177081309581;157;100;24999000;-4;437;1;18.712.469;3.0
135177113988227;156;100;24999000;-4;437;1;18.712.469;3.0
135177148558539;154;100;24999000;-4;437;1;18.712.469;3.0
135177181491351;158;100;24999000;-4;437;1;18.712.469;3.0
135177214206456;155;100;24999000;-4;437;1;18.712.469;3.0
135177247481976;155;100;24999000;-4;437;1;18.712.469;3.0
135177280637706;155;100;24999000;-4;437;1;18.712.469;3.0
135177314680935;157;100;24999000;-4;437;1;18.712.469;3.0
135177347567914;156;100;24999000;-4;437;1;18.712.469;3.0
135177381053851;154;100;24999000;-4;437;1;18.712.469;3.0
135177415131976;158;100;24999000;-4;437;1;18.712.469;3.0
135177447408539;154;100;24999000;-4;437;1;18.712.469;3.0
135177481300726;158;100;24999000;-4;437;1;18.712.469;3.0
135177514351247;155;100;24999000;-4;437;1;18.712.469;3.0
135177548155414;157;100;24999000;-4;437;1;18.712.469;3.0
135177581899164;157;100;24999000;-4;437;1;18.712.469;3.0
135177613562706;159;100;24999000;-4;437;1;18.712.469;3.0
135177647522081;156;100;24999000;-4;437;1;18.712.469;3.0
135177681397081;155;100;24999000;-4;437;1;18.712.469;3.0
135177714577810;156;100;24999000;-4;437;1;18.712.469;3.0
135177747308018;156;100;24999000;-4;437;1;18.712.469;3.0
135177779621560;157;100;24999000;-4;437;1;18.712.469;3.0
135177815707497;156;100;24999000;-4;437;1;18.712.469;3.0
135177849436664;156;100;24999000;-4;437;1;18.712.469;3.0
135177880815310;154;100;24999000;-4;437;1;18.712.469;3.0
135177913627289;0;0;24999000;-4;437;1;18.712.469;3.0
135177946828851;0;0;24999000;-4;437;1;18.712.469;3.0
135177980381456;156;100;24999000;-4;437;1;18.712.469;3.0
135178013133018;157;100;24999000;-4;437;1;18.712.469;3.0
135178046237706;157;100;24999000;-4;437;1;18.712.469;3.0
135178080139268;157;100;24999000;-4;437;1;18.712.469;3.0
135178113336143;155;100;24999000;-4;437;1;18.712.469;3.0
135178146084060;156;100;24999000;-4;437;1;18.712.469;3.0
135178180316351;155;100;24999000;-4;437;1;18.712.469;3.0
135178213010622;159;100;24999000;-4;437;1;18.712.469;3.0
135178246290310;157;100;24999000;-4;437;1;18.712.469;3.0
135178279396560;154;100;24999000;-4;437;1;18.712.469;3.0
135178312743955;157;100;24999000;-4;437;1;18.712.469;3.0
135178345738226;156;100;24999000;-4;437;1;18.712.469;3.0
135178379339789;156;100;24999000;-4;437;1;18.712.469;3.0
135178412780414;156;100;24999000;-4;437;1;18.712.469;3.0
135178445440310;155;100;24999000;-4;437;1;18.712.469;3.0
135178479283539;156;100;24999000;-4;437;1;18.712.469;3.0
135178512521039;156;100;24999000;-4;437;1;18.712.469;3.0
135178545700205;156;100;24999000;-4;437;1;18.712.469;3.0
135178579416351;157;100;24999000;-4;437;1;18.712.469;3.0
135178612821039;156;100;24999000;-4;437;1;18.712.469;3.0
135178645089789;156;100;24999000;-4;437;1;18.712.469;3.0
135178678549164;158;100;24999000;-4;437;1;18.712.469;3.0
135178712626247;158;100;24999000;-4;437;1;18.712.469;3.0
135178745726768;154;100;24999000;-4;437;1;18.712.469;3.0
135178779689789;156;100;24999000;-4;437;1;18.712.469;3.0
135178813239268;156;100;24999000;-4;437;1;18.712.469;3.0
135178845983018;154;100;24999000;-4;437;1;18.712.469;3.0
135178879115310;157;100;24999000;-4;437;1;18.712.469;3.0
135178912214789;155;100;24999000;-4;437;1;18.712.469;3.0
135178945344997;161;100;24999000;-4;437;1;18.712.469;3.0
135178978601247;0;0;24999000;-4;437;1;18.712.469;3.0
135179012329372;0;0;24999000;-4;437;1;18.712.469;3.0
135179046276247;0;0;24999000;-4;437;1;18.712.469;3.0
135179079157497;158;100;24999000;-4;437;1;18.712.469;3.0
135179112086664;158;100;24999000;-4;437;1;18.712.469;3.0
135179146235101;156;100;24999000;-4;437;1;18.712.469;3.0
135179178829893;155;100;24999000;-4;437;1;18.712.469;3.0
135179211866351;158;100;24999000;-4;437;1;18.712.469;3.0
135179247194997;156;100;24999000;-4;437;1;18.712.469;3.0
135179278267393;155;100;24999000;-4;437;1;18.712.469;3.0
135179312727810;157;100;24999000;-4;437;1;18.712.469;3.0
135179345300726;155;100;24999000;-4;437;1;18.712.469;3.0
135179378888226;157;100;24999000;-4;437;1;18.712.469;3.0
135179414184580;153;100;24999000;-4;437;1;18.712.469;3.0
135179447010622;156;100;24999000;-4;437;1;18.712.469;3.0
135179479404372;155;100;24999000;-4;437;1;18.712.469;3.0
135179512056455;157;100;24999000;-4;437;1;18.712.469;3.0
135179544634059;152;100;24999000;-4;437;1;18.712.469;3.0
135179577780414;154;100;24999000;-4;437;1;18.712.469;3.0
135179612358018;155;100;24999000;-4;437;1;18.712.469;3.0
135179644793434;155;100;24999000;-4;437;1;18.712.469;3.0
135179678334580;151;100;24999000;-4;437;1;18.712.469;3.0
135179711678851;155;100;24999000;-4;437;1;18.712.469;3.0
135179744831976;155;100;24999000;-4;437;1;18.712.469;3.0
135179778116351;158;100;24999000;-4;437;1;18.712.469;3.0
135179810954893;155;100;24999000;-4;437;1;18.712.469;3.0
135179844839789;156;100;24999000;-4;437;1;18.712.469;3.0
135179877556455;154;100;24999000;-4;437;1;18.712.469;3.0
135179911617914;155;100;24999000;-4;437;1;18.712.469;3.0
135179944889789;158;100;24999000;-4;437;1;18.712.469;3.0
135179977584059;156;100;24999000;-4;437;1;18.712.469;3.0
135180011313226;157;100;24999000;-4;437;1;18.712.469;3.0
135180046278330;156;100;24999000;-4;437;1;18.712.469;3.0
135180077047601;0;0;24999000;-4;437;1;18.712.469;3.0
135180111229372;0;0;24999000;-4;437;1;18.712.469;3.0
135180144010622;0;0;24999000;-4;437;1;18.712.469;3.0
135180177734059;162;100;24999000;-4;437;1;18.712.469;3.0
135180211517914;159;100;24999000;-4;437;1;18.712.469;3.0
135180244554372;158;100;24999000;-4;437;1;18.712.469;3.0
135180278416351;163;100;24999000;-4;437;1;18.712.469;3.0
135180312671559;163;100;24999000;-4;437;1;18.712.469;3.0
135180343941351;160;100;24999000;-4;437;1;18.712.469;3.0
